Year,Region,Sex,Age,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.281102222527
2013,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.173301490147
2013,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.288146633272
2013,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.60087820661
2013,East Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.261251674188
2013,North West,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.280780096959
2013,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.226193271293
2013,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.271654422975
2013,Yorkshire and the Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.515000871823
2013,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.361586170052
2013,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.756670762147
2013,West Midlands,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.397395733294
2013,Yorkshire and the Humber,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.750452147419
2013,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.37007203519
2013,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.764510265844
2013,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.67022563913
2013,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.87281386605
2013,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.4547966727
2013,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.80511240654
2013,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.370652234
2013,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.02716049383
2013,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.825911031487
2013,Yorkshire and the Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.23153601518
2013,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.22807125269
2013,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.4686234622
2013,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,0.938751808774
2013,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.63651431715
2013,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.27395568585
2013,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.654858834264
2013,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,2.19319167508
2013,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.637018607314
2013,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.46806499858
2013,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.798069310723
2013,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.09526797296
2013,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.41481842015
2013,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.959254960376
2013,Yorkshire and the Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.582191631286
2013,Yorkshire and the Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.87500631012
2013,North East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,0.916646296749
2013,North East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.54250527537
2013,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.950133567122
2013,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.296602209828
2013,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.42391319825
2013,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.37358459466
2013,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,1.91014517899
2013,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.14648061718
2013,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.5006508461
2013,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.960875220058
2013,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.737319775587
2013,Yorkshire and the Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.19491780371
2013,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.10966392441
2013,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.27997950001
2013,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.291352370297
2013,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,3.37228591203
2013,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.473390708287
2013,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.411991422339
2013,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.26579340986
2013,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.673635992371
2013,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,1.67569213067
2013,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.21545737661
2013,Yorkshire and the Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,2.26224191001
2013,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.63174727498
2013,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.360359741982
2013,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.112458910326
2013,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.522173545802
2013,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.490024729915
2013,East Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.854668388665
2013,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.601007288215
2013,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.505871725384
2013,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.23858338728
2013,Yorkshire and the Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.255230524209
2013,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.906596943318
2013,East Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,1.6373579592
2013,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,1.09803835448
2013,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.631088027313
2013,Yorkshire and the Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.559255965863
2014,,,,Undefined,Units,"Rate per 100,000 population",,0.898435907773
2014,,Male,,Undefined,Units,"Rate per 100,000 population",,1.24751635927
2014,,Female,,Undefined,Units,"Rate per 100,000 population",,0.479243283569
2014,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.4990591647
2014,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,0.409711190269
2014,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.880635213811
2014,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,0.813123134461
2014,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.698684602276
2014,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,1.06945896255
2014,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.770135004666
2014,Yorkshire and the Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.820891387301
2014,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.840108297597
2014,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,1.91307596872
2014,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,0.998915131706
2014,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,0.524461312674
2014,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.297954626618
2014,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.45813767037
2014,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,1.31644103205
2014,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.303729047183
2014,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,1.33851957457
2014,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.354845234251
2014,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,0.962241197211
2014,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.253643590173
2014,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,1.80212312631
2014,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.380754718157
2014,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,0.778958214203
2014,Yorkshire and the Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.551749911628
2014,Yorkshire and the Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.09790096479
2014,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.599029273063
2014,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,1.09100884029
2014,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.316271351994
2014,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.186619818393
2014,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.407246821439
2014,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.637301918597
2014,East Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.260274554952
2014,East of England,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.268041181847
2014,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.314629790857
2014,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.473589279021
2014,Yorkshire and the Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.441539441982
2014,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.266859517144
2014,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,1.02557026368
2014,South East,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.277390714993
2014,South East,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.262391435544
2014,West Midlands,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.555408218098
2014,Yorkshire and the Humber,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.600578056379
2014,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.35797475525
2014,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.885284183831
2014,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.7768052237
2014,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.02629466111
2014,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.959030228633
2014,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.74336231561
2014,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.14784519394
2014,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.23106328304
2014,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.630082005173
2014,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.2327990291
2014,Yorkshire and the Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.08739699632
2014,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.37925961344
2014,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.57900517851
2014,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.46841897998
2014,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.04718072769
2014,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.871042201995
2014,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.07090172603
2014,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,2.41825947118
2014,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.32762787589
2014,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.96970592291
2014,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.908525971123
2014,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.5560042543
2014,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.935055705944
2014,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.550953562879
2014,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.36225305758
2014,Yorkshire and the Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.873536644134
2014,Yorkshire and the Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.29949262033
2014,North East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.22161650404
2014,North East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.53804035203
2014,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.24047003697
2014,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.434372848278
2014,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.91957317468
2014,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.96868730811
2014,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.316264786367
2014,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.16869712414
2014,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.351976746
2014,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.908107001422
2014,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,1.84219988688
2014,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.00109252564
2014,Yorkshire and the Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.980359890116
2014,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.52964309255
2014,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.90261438478
2014,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.857914980625
2014,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.638475830497
2014,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.364745632475
2014,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.99190539445
2014,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.513053096891
2014,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,2.21390076664
2014,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.50044888429
2014,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.40245443545
2014,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,3.33234751386
2014,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.21029720865
2014,Yorkshire and the Humber,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.556654174419
2014,Yorkshire and the Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.40950684175
2014,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.817031289575
2014,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,2.2731211943
2014,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.522879080165
2014,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.183785724958
2014,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.794849747682
2014,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.640563183151
2014,East of England,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.283896939733
2014,North West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.563065881211
2014,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.24592586909
2014,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,1.41922079102
2014,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.313294249876
2014,Yorkshire and the Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.753985441379
2014,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.24098072934
2014,East of England,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.462241780186
2014,North West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.95103914613
2014,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.430432897125
2014,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,2.78260009244
2014,Yorkshire and the Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,1.46385825461
2015,,,,Undefined,Units,"Rate per 100,000 population",,0.834149732286
2015,,Male,,Undefined,Units,"Rate per 100,000 population",,1.17280197487
2015,,Female,,Undefined,Units,"Rate per 100,000 population",,0.493568460702
2015,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.53336869689
2015,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,1.06905267821
2015,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.757020833378
2015,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,0.641219096899
2015,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.692899003377
2015,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,0.493495004734
2015,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.852025734655
2015,Yorkshire and the Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.649281264191
2015,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.342906652046
2015,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,2.15801696341
2015,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,0.893634367436
2015,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,1.5589834908
2015,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.591255916255
2015,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.324350447685
2015,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,1.16925227319
2015,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.439628195444
2015,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,0.848801322772
2015,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.374157595179
2015,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,0.999007123148
2015,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.538970437112
2015,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,0.44641262812
2015,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.619356543605
2015,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,1.089723625
2015,Yorkshire and the Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.18300505277
2015,Yorkshire and the Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.12849367536
2015,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.224308457027
2015,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,0.466136358869
2015,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.204686023337
2015,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.185431952322
2015,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.224927011185
2015,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.447745021747
2015,North West,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.167647310294
2015,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.268126825776
2015,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.2022590993
2015,Yorkshire and the Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.220161348914
2015,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.437231485214
2015,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.458776626248
2015,South East,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.367653817166
2015,West Midlands,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.415296764146
2015,Yorkshire and the Humber,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.431353039457
2015,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.33248045426
2015,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.01329553285
2015,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.63992961257
2015,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.36694716086
2015,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.37985395971
2015,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.928928971437
2015,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30273710494
2015,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.952090791378
2015,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.8569100447
2015,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.22164593714
2015,Yorkshire and the Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.00781923754
2015,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,0.609221171654
2015,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,3.26223828693
2015,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.39146291122
2015,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.55109567675
2015,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.20833822423
2015,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.530371034316
2015,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.32815706254
2015,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30358551195
2015,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30188980154
2015,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.542840521597
2015,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.36317164603
2015,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.25993775907
2015,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.462442002066
2015,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.36580675473
2015,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.07925218616
2015,Yorkshire and the Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.578362309285
2015,Yorkshire and the Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.43363009476
2015,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.22576759047
2015,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.501233521774
2015,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.92118194383
2015,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.73996299992
2015,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,2.12653514178
2015,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.58691212535
2015,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.830852028369
2015,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.98279534843
2015,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.883496689606
2015,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.26466764867
2015,Yorkshire and the Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.839305223136
2015,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.558925410007
2015,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.83697869334
2015,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.654805948257
2015,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,3.49947348831
2015,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.780025116809
2015,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.60359792652
2015,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,2.59247737138
2015,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.307143544559
2015,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.36987456164
2015,South East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.324422001651
2015,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.57147914234
2015,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.935274964159
2015,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.82989503211
2015,West Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.39636035498
2015,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,2.1462566601
2015,Yorkshire and the Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.54982184093
2015,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.857520166016
2015,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.449026622539
2015,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.18071930984
2015,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.677697737568
2015,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.943452596224
2015,East Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.458627657633
2015,East of England,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.279627201016
2015,North West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.185602791466
2015,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.533338505101
2015,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.209663385435
2015,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.69661545511
2015,Yorkshire and the Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.496258623527
2015,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.38937130948
2015,London,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.574610270584
2015,East Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.787175339371
