Year,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013,Female,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.0764
2013,Female,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,7.9771
2013,Female,,England,London,,,,Undefined,Units,Percentage (%),E12000007,13.6359
2013,Female,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,21.7928
2013,Female,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,20.9798
2013,Female,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.8561
2013,Female,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.73
2013,Female,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,13.3264
2013,Female,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.3535
2013,Female,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.0912
2013,Female,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,24.8641
2013,Female,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,23.8874
2013,Female,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.7629
2013,Female,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.995
2013,Female,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.685
2013,Female,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,7.5427
2013,Female,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,16.2859
2014,,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.1158
2014,,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,26.5435
2014,,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.5946
2014,,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.3581
2014,,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.2836
2014,,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.5866
2014,,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,19.8098
2014,,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,23.9948
2014,,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,24.6266
2014,,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,23.0358
2014,,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.4741
2014,,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.0038
2014,,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.7574
2014,,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,19.6271
2014,,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,25.1887
2014,,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,26.6119
2014,,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,22.4428
2014,,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,21.5572
2014,,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,17.9551
2014,,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,10.2046
2014,,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,19.8648
2014,,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,24.7314
2014,,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,25.5569
2014,,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,19.84
2014,,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,19.1949
2014,,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,17.0407
2014,,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.3519
2014,,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.2398
2014,,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.0701
2014,,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,23.0003
2014,,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.7446
2014,,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.892
2014,,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.0999
2014,,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,9.0125
2014,,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.6967
2014,,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,26.8678
2014,,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,22.5486
2014,,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,20.2278
2014,,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,18.6563
2014,,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,16.5272
2014,,65 and over,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,8.9647
2014,,,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,17.6622
2014,,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.5484
2014,,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,21.2822
2014,,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.6209
2014,,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,18.7983
2014,,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.3705
2014,,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,8.4875
2014,,,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.2325
2014,,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,25.4849
2014,,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,22.4243
2014,,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.1546
2014,,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,17.4456
2014,,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.1621
2014,,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.4343
2014,,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.4606
2014,,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,28.2264
2014,,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,26.0308
2014,,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.1968
2014,,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.6192
2014,,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,14.3414
2014,,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.6781
2014,,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,16.8516
2014,Male,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,23.4209
2014,Male,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,28.6723
2014,Male,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.4364
2014,Male,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.3052
2014,Male,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,19.5262
2014,Male,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.3373
2014,Male,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,20.7664
2014,Male,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,25.7623
2014,Male,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,28.6039
2014,Male,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.2309999999999
2014,Male,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.7822
2014,Male,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,19.1716
2014,Male,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,11.5117
2014,Male,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.7628
2014,Male,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,27.3207
2014,Male,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,29.29
2014,Male,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,24.4315
2014,Male,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,23.2595
2014,Male,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,18.5135
2014,Male,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,10.525
2014,Male,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,21.5425
2014,Male,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,26.5303
2014,Male,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,30.3686
2014,Male,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,22.1506
2014,Male,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.7159
2014,Male,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.403
2014,Male,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,10.1657
2014,Male,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.5469
2014,Male,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,21.4841
2014,Male,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,27.5314
2014,Male,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,22.1875
2014,Male,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.4438
2014,Male,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.7874
2014,Male,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,9.866
2014,Male,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.9937
2014,Male,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,30.874
2014,Male,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,27.0997
2014,Male,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,24.5385
2014,Male,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,19.9442
2014,Male,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,17.7151
2014,Male,65 and over,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,9.69
2014,Male,,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,20.2978
2014,Male,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,21.0665
2014,Male,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,26.6511
2014,Male,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,22.7696
2014,Male,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,22.2726
2014,Male,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.9603
2014,Male,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,9.6585
2014,Male,,England,London,,,,Undefined,Units,Percentage (%),E12000007,20.9246
2014,Male,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,26.9791
2014,Male,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,26.4561
2014,Male,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,20.4337
2014,Male,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,19.5515
2014,Male,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.3847
2014,Male,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.8453
2014,Male,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.506
2014,Male,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,32.0435
2014,Male,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,29.9113
2014,Male,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,22.1461
2014,Male,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.7459
2014,Male,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.7343
2014,Male,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.892
2014,Male,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.1694
2014,Female,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.8231
2014,Female,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.5104
2014,Female,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.8886
2014,Female,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.4083
2014,Female,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,17.0985
2014,Female,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.7962
2014,Female,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.9166
2014,Female,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.2037
2014,Female,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.6817
2014,Female,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,19.9286
2014,Female,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.2075
2014,Female,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.8702
2014,Female,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.1153
2014,Female,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,17.5966
2014,Female,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,23.0261
2014,Female,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,23.989
2014,Female,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,20.4527
2014,Female,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,19.8999
2014,Female,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,17.4127
2014,Female,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,9.934
2014,Female,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,18.2669
2014,Female,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,22.8729
2014,Female,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.9997
2014,Female,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,17.5963
2014,Female,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.7044
2014,Female,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,15.6997
2014,Female,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,8.6421
2014,Female,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.0368
2014,Female,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.5902
2014,Female,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.4908
2014,Female,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.3571
2014,Female,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.3499
2014,Female,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,14.4449
2014,Female,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,8.2878
2014,Female,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,14.4984
2014,Female,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,22.6125
2014,Female,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,18.1438
2014,Female,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,16.0383
2014,Female,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,17.4092
2014,Female,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,15.3959999999999
2014,Female,65 and over,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,8.3457
2014,Female,,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,15.1692
2014,Female,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,18.0301
2014,Female,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.994
2014,Female,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,12.3005
2014,Female,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.4305
2014,Female,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,12.8683
2014,Female,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,7.5435
2014,Female,,England,London,,,,Undefined,Units,Percentage (%),E12000007,13.6879
2014,Female,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,23.9395
2014,Female,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.4725
2014,Female,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.9634
2014,Female,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.3864
2014,Female,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,13.9849
2014,Female,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.0874
2014,Female,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,14.5266
2014,Female,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,24.2065
2014,Female,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,22.177
2014,Female,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,14.4406
2014,Female,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,17.5289
2014,Female,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.0241
2014,Female,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.4953
2014,Female,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,14.6657
2015,,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,22.6166
2015,,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.4094
2015,,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.4326
2015,,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.3894
2015,,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,16.3879
2015,,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,10.536
2015,,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.7348
2015,,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.3014
2015,,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,24.3571
2015,,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.3218
2015,,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.8553
2015,,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,17.8614
2015,,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.342
2015,,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.6307
2015,,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,22.4589
2015,,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,26.0948
2015,,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,20.2471
2015,,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,20.522
2015,,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,17.1005
2015,,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,9.5577
2015,,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,18.6212
2015,,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.7272
2015,,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,25.1254
2015,,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.3594
2015,,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.4886
2015,,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,17.4928
2015,,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.5382
2015,,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.0289
2015,,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.3528
2015,,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,22.3199
2015,,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.2753
2015,,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.1773
2015,,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.1678
2015,,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,8.2947
2015,,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.7145
2015,,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,21.8697
2015,,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,23.8705
2015,,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,19.5833
2015,,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,18.3408
2015,,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,14.5716
2015,,65 and over,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,7.9151
2015,,,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,16.6176
2015,,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.1488
2015,,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.7634
2015,,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.9475
2015,,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.4362
2015,,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.7938
2015,,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,8.4386
2015,,,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.2572
2015,,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,23.1982
2015,,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,22.4722
2015,,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.9288
2015,,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,17.1903
2015,,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,13.2982
2015,,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.0142
2015,,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.8824
2015,,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,22.7142
2015,,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,22.2049
2015,,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,17.8933
2015,,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.1701
2015,,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,14.1865
2015,,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.6052
2015,,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.5105
2015,Male,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,25.4987
2015,Male,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,26.1645
2015,Male,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.2267
2015,Male,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,23.246
2015,Male,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,16.9842
2015,Male,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,9.7556
2015,Male,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,20.2017
2015,Male,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.5136
2015,Male,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,27.1736
2015,Male,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,24.2422
2015,Male,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.622
2015,Male,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.6681
2015,Male,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.8179
2015,Male,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.5226
2015,Male,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,23.4548
2015,Male,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,28.7754
2015,Male,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,22.8947
2015,Male,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,21.2818
2015,Male,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,18.088
2015,Male,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,9.8078
2015,Male,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,20.1274
2015,Male,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,23.897
2015,Male,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,28.2333
2015,Male,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,23.8487
2015,Male,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,19.4976
2015,Male,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.0138
2015,Male,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,10.0588
2015,Male,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.1588
2015,Male,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.3192
2015,Male,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,23.814
2015,Male,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.8935
2015,Male,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.9014
2015,Male,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.0025
2015,Male,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,8.8549
2015,Male,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.0822
2015,Male,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,24.281
2015,Male,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,27.4743
2015,Male,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,22.5085
2015,Male,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,21.3532
2015,Male,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,15.3596
