Year,Region,Local Authority,County,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2014.0,East Midlands,Derby,,Undefined,Units,Percentage (%),E06000015,5.588800397409179
2014.0,East Midlands,Leicester,,Undefined,Units,Percentage (%),E06000016,5.91023938713483
2014.0,East Midlands,Rutland,,Undefined,Units,Percentage (%),E06000017,5.1345079486511995
2014.0,East Midlands,Nottingham,,Undefined,Units,Percentage (%),E06000018,5.921477856510731
2014.0,West Midlands,Herefordshire,,Undefined,Units,Percentage (%),E06000019,4.4674890559382
2014.0,West Midlands,Telford and Wrekin,,Undefined,Units,Percentage (%),E06000020,4.49369846215698
2014.0,West Midlands,Stoke-on-Trent,,Undefined,Units,Percentage (%),E06000021,4.95167992185363
2014.0,South West,Bath and North East Somerset,,Undefined,Units,Percentage (%),E06000022,4.5312328978151
2014.0,South West,Bristol,,Undefined,Units,Percentage (%),E06000023,5.103763380037
2014.0,South West,North Somerset,,Undefined,Units,Percentage (%),E06000024,4.24617884407836
2014.0,South West,South Gloucestershire,,Undefined,Units,Percentage (%),E06000025,5.075370679897009
2014.0,South West,Plymouth,,Undefined,Units,Percentage (%),E06000026,4.00805272707428
2014.0,South West,Torbay,,Undefined,Units,Percentage (%),E06000027,3.62513122690795
2014.0,South West,Bournemouth,,Undefined,Units,Percentage (%),E06000028,4.404889117539599
2014.0,South West,Poole,,Undefined,Units,Percentage (%),E06000029,4.40176417151116
2014.0,South West,Swindon,,Undefined,Units,Percentage (%),E06000030,5.17292327126108
2014.0,East of England,Peterborough,,Undefined,Units,Percentage (%),E06000031,5.519316215803781
2014.0,East of England,Luton,,Undefined,Units,Percentage (%),E06000032,5.61040678563782
2014.0,East of England,Southend-on-Sea,,Undefined,Units,Percentage (%),E06000033,5.39095592995903
2014.0,East of England,Thurrock,,Undefined,Units,Percentage (%),E06000034,5.8338151050419995
2014.0,South East,Medway,,Undefined,Units,Percentage (%),E06000035,5.55721801278656
2014.0,South East,Bracknell Forest,,Undefined,Units,Percentage (%),E06000036,4.747738337900441
2014.0,South East,West Berkshire,,Undefined,Units,Percentage (%),E06000037,4.87985901627018
2014.0,South East,Reading,,Undefined,Units,Percentage (%),E06000038,5.50470405618436
2014.0,South East,Slough,,Undefined,Units,Percentage (%),E06000039,6.18556751860308
2014.0,South East,Windsor and Maidenhead,,Undefined,Units,Percentage (%),E06000040,5.231751273966379
2014.0,South East,Wokingham,,Undefined,Units,Percentage (%),E06000041,5.0557828410845
2014.0,South East,Milton Keynes,,Undefined,Units,Percentage (%),E06000042,5.1985027477517
2014.0,South East,Brighton and Hove,,Undefined,Units,Percentage (%),E06000043,4.63558515974504
2014.0,South East,Portsmouth,,Undefined,Units,Percentage (%),E06000044,5.10234228787264
2014.0,South East,Southampton,,Undefined,Units,Percentage (%),E06000045,5.3211109836439405
2014.0,South East,Isle of Wight,,Undefined,Units,Percentage (%),E06000046,4.03657455330549
2014.0,North East,County Durham,,Undefined,Units,Percentage (%),E06000047,4.27389364242363
2014.0,North West,Cheshire East,,Undefined,Units,Percentage (%),E06000049,4.42889376314187
2014.0,North West,Cheshire West and Chester,,Undefined,Units,Percentage (%),E06000050,4.28841727677747
2014.0,West Midlands,Shropshire,,Undefined,Units,Percentage (%),E06000051,4.07104668392731
2014.0,South West,Cornwall,,Undefined,Units,Percentage (%),E06000052,3.43680606159843
2014.0,South West,Isles of Scilly,,Undefined,Units,Percentage (%),E06000053,2.57228124049853
2014.0,South West,Wiltshire,,Undefined,Units,Percentage (%),E06000054,4.523850696105581
2014.0,East of England,Bedford,,Undefined,Units,Percentage (%),E06000055,5.209307036394639
2014.0,East of England,Central Bedfordshire,,Undefined,Units,Percentage (%),E06000056,5.1586333286666
2014.0,North East,Northumberland,,Undefined,Units,Percentage (%),E06000057,3.8087621750472302
2014.0,North West,Bolton,,Undefined,Units,Percentage (%),E08000001,4.79234631120082
2014.0,North West,Bury,,Undefined,Units,Percentage (%),E08000002,4.75132927890915
2014.0,North West,Manchester,,Undefined,Units,Percentage (%),E08000003,5.111432486757019
2014.0,North West,Oldham,,Undefined,Units,Percentage (%),E08000004,4.85491982963247
2014.0,North West,Rochdale,,Undefined,Units,Percentage (%),E08000005,4.73764190667325
2014.0,North West,Salford,,Undefined,Units,Percentage (%),E08000006,5.173724461058581
2014.0,North West,Stockport,,Undefined,Units,Percentage (%),E08000007,4.72953734489659
2014.0,North West,Tameside,,Undefined,Units,Percentage (%),E08000008,4.84652029899221
2014.0,North West,Trafford,,Undefined,Units,Percentage (%),E08000009,4.8041676109344005
2014.0,North West,Wigan,,Undefined,Units,Percentage (%),E08000010,4.65702636430354
2014.0,North West,Knowsley,,Undefined,Units,Percentage (%),E08000011,4.68984834600289
2014.0,North West,Liverpool,,Undefined,Units,Percentage (%),E08000012,4.51929981563498
2014.0,North West,St. Helens,,Undefined,Units,Percentage (%),E08000013,4.66981989370774
2014.0,North West,Sefton,,Undefined,Units,Percentage (%),E08000014,4.0148987383892
2014.0,North West,Wirral,,Undefined,Units,Percentage (%),E08000015,3.9645490139173503
2014.0,Yorkshire and The Humber,Barnsley,,Undefined,Units,Percentage (%),E08000016,5.18253710207533
2014.0,Yorkshire and The Humber,Doncaster,,Undefined,Units,Percentage (%),E08000017,5.50078360480528
2014.0,Yorkshire and The Humber,Rotherham,,Undefined,Units,Percentage (%),E08000018,5.31611811588548
2014.0,Yorkshire and The Humber,Sheffield,,Undefined,Units,Percentage (%),E08000019,4.85127180774145
2014.0,North East,Newcastle upon Tyne,,Undefined,Units,Percentage (%),E08000021,4.39666154452235
2014.0,North East,North Tyneside,,Undefined,Units,Percentage (%),E08000022,4.3357933966352995
2014.0,North East,South Tyneside,,Undefined,Units,Percentage (%),E08000023,4.51477653734883
2014.0,North East,Sunderland,,Undefined,Units,Percentage (%),E08000024,4.50968550659567
2014.0,West Midlands,Birmingham,,Undefined,Units,Percentage (%),E08000025,5.74223712376838
2014.0,West Midlands,Coventry,,Undefined,Units,Percentage (%),E08000026,5.54829710239375
2014.0,West Midlands,Dudley,,Undefined,Units,Percentage (%),E08000027,5.33009748214342
2014.0,West Midlands,Sandwell,,Undefined,Units,Percentage (%),E08000028,6.036734416232541
2014.0,West Midlands,Solihull,,Undefined,Units,Percentage (%),E08000029,5.46830147595863
2014.0,West Midlands,Walsall,,Undefined,Units,Percentage (%),E08000030,5.78203139693367
2014.0,West Midlands,Wolverhampton,,Undefined,Units,Percentage (%),E08000031,5.38059136276368
2014.0,Yorkshire and The Humber,Bradford,,Undefined,Units,Percentage (%),E08000032,4.61104881866276
2014.0,Yorkshire and The Humber,Calderdale,,Undefined,Units,Percentage (%),E08000033,4.37009117441875
2014.0,Yorkshire and The Humber,Kirklees,,Undefined,Units,Percentage (%),E08000034,4.607241368805389
2014.0,Yorkshire and The Humber,Leeds,,Undefined,Units,Percentage (%),E08000035,4.94767560190332
2014.0,Yorkshire and The Humber,Wakefield,,Undefined,Units,Percentage (%),E08000036,5.20297154202673
2014.0,North East,Gateshead,,Undefined,Units,Percentage (%),E08000037,4.32822326717108
2014.0,London,City of London,,Undefined,Units,Percentage (%),E09000001,8.268654828545161
2014.0,London,Barking and Dagenham,,Undefined,Units,Percentage (%),E09000002,6.338552849991911
2014.0,London,Barnet,,Undefined,Units,Percentage (%),E09000003,6.264617537876691
2014.0,London,Bexley,,Undefined,Units,Percentage (%),E09000004,5.81860402134604
2014.0,London,Brent,,Undefined,Units,Percentage (%),E09000005,6.6992065541371
2014.0,London,Bromley,,Undefined,Units,Percentage (%),E09000006,5.47810566827487
2014.0,London,Camden,,Undefined,Units,Percentage (%),E09000007,7.21004420201886
2014.0,London,Croydon,,Undefined,Units,Percentage (%),E09000008,5.71266745222926
2014.0,London,Ealing,,Undefined,Units,Percentage (%),E09000009,6.706969603654491
2014.0,London,Enfield,,Undefined,Units,Percentage (%),E09000010,6.137559680498559
2014.0,London,Greenwich,,Undefined,Units,Percentage (%),E09000011,6.282885673812309
2014.0,London,Hackney,,Undefined,Units,Percentage (%),E09000012,7.17947470011758
2014.0,London,Hammersmith and Fulham,,Undefined,Units,Percentage (%),E09000013,7.132586952991719
2014.0,London,Haringey,,Undefined,Units,Percentage (%),E09000014,6.60295200760223
2014.0,London,Harrow,,Undefined,Units,Percentage (%),E09000015,5.808928449924441
2014.0,London,Havering,,Undefined,Units,Percentage (%),E09000016,5.73650299136896
2014.0,London,Hillingdon,,Undefined,Units,Percentage (%),E09000017,6.0393898201022695
2014.0,London,Hounslow,,Undefined,Units,Percentage (%),E09000018,6.34661876194535
2014.0,London,Islington,,Undefined,Units,Percentage (%),E09000019,7.396314837344919
2014.0,London,Kensington and Chelsea,,Undefined,Units,Percentage (%),E09000020,7.6571791818014905
2014.0,London,Kingston upon Thames,,Undefined,Units,Percentage (%),E09000021,5.911741582229951
2014.0,London,Lambeth,,Undefined,Units,Percentage (%),E09000022,6.81483519055992
2014.0,London,Lewisham,,Undefined,Units,Percentage (%),E09000023,6.31297527768456
2014.0,London,Merton,,Undefined,Units,Percentage (%),E09000024,6.06440168398973
2014.0,London,Newham,,Undefined,Units,Percentage (%),E09000025,6.8037143011106505
2014.0,London,Redbridge,,Undefined,Units,Percentage (%),E09000026,6.41185725189158
2014.0,London,Richmond upon Thames,,Undefined,Units,Percentage (%),E09000027,5.979129275934089
2014.0,London,Southwark,,Undefined,Units,Percentage (%),E09000028,6.98151647788172
2014.0,London,Sutton,,Undefined,Units,Percentage (%),E09000029,5.61348672336699
2014.0,London,Tower Hamlets,,Undefined,Units,Percentage (%),E09000030,7.301449249814009
2014.0,London,Waltham Forest,,Undefined,Units,Percentage (%),E09000031,6.67335768499264
2014.0,London,Wandsworth,,Undefined,Units,Percentage (%),E09000032,6.51422470999776
2014.0,London,Westminster,,Undefined,Units,Percentage (%),E09000033,7.765870183343719
2014.0,South East,,Buckinghamshire,Undefined,Units,Percentage (%),E10000002,4.98568491749566
2014.0,East of England,,Cambridgeshire,Undefined,Units,Percentage (%),E10000003,5.373986115407809
2014.0,North West,,Cumbria,Undefined,Units,Percentage (%),E10000006,3.4476704765219504
2014.0,East Midlands,,Derbyshire,Undefined,Units,Percentage (%),E10000007,5.22126433529729
2014.0,South West,,Devon,Undefined,Units,Percentage (%),E10000008,3.63040980121711
2014.0,South West,,Dorset,Undefined,Units,Percentage (%),E10000009,4.01375217739673
2014.0,South East,,East Sussex,Undefined,Units,Percentage (%),E10000011,4.32672923859413
2014.0,East of England,,Essex,Undefined,Units,Percentage (%),E10000012,5.47388668543695
2014.0,South West,,Gloucestershire,Undefined,Units,Percentage (%),E10000013,4.76115788560512
2014.0,South East,,Hampshire,Undefined,Units,Percentage (%),E10000014,4.67962914020286
2014.0,East of England,,Hertfordshire,Undefined,Units,Percentage (%),E10000015,5.28952183187846
2014.0,South East,,Kent,Undefined,Units,Percentage (%),E10000016,5.19506124591228
2014.0,North West,,Lancashire,Undefined,Units,Percentage (%),E10000017,4.15591628797116
2014.0,East Midlands,,Leicestershire,Undefined,Units,Percentage (%),E10000018,5.44081126790847
2014.0,East Midlands,,Lincolnshire,Undefined,Units,Percentage (%),E10000019,5.5696761591329595
2014.0,East of England,,Norfolk,Undefined,Units,Percentage (%),E10000020,5.311290507205469
2014.0,East Midlands,,Northamptonshire,Undefined,Units,Percentage (%),E10000021,5.32107236578765
2014.0,Yorkshire and The Humber,,North Yorkshire,Undefined,Units,Percentage (%),E10000023,4.39594292124485
2014.0,East Midlands,,Nottinghamshire,Undefined,Units,Percentage (%),E10000024,5.64508327905842
2014.0,South East,,Oxfordshire,Undefined,Units,Percentage (%),E10000025,5.0807965873872
2014.0,South West,,Somerset,Undefined,Units,Percentage (%),E10000027,4.26552091488245
2014.0,West Midlands,,Staffordshire,Undefined,Units,Percentage (%),E10000028,4.9296568441939295
2014.0,East of England,,Suffolk,Undefined,Units,Percentage (%),E10000029,5.36149663728775
2014.0,South East,,Surrey,Undefined,Units,Percentage (%),E10000030,4.98479355607084
2014.0,West Midlands,,Warwickshire,Undefined,Units,Percentage (%),E10000031,5.16560174058697
2014.0,South East,,West Sussex,Undefined,Units,Percentage (%),E10000032,4.416563591462441
2014.0,West Midlands,,Worcestershire,Undefined,Units,Percentage (%),E10000034,4.84996336459471
2015.0,,,,Undefined,Units,Percentage (%),,4.72139878293986
2015.0,North East,,,Undefined,Units,Percentage (%),E12000001,3.51249396849388
2015.0,North West,,,Undefined,Units,Percentage (%),E12000002,4.11722864117227
2015.0,Yorkshire and The Humber,,,Undefined,Units,Percentage (%),E12000003,4.27466338341494
2015.0,East Midlands,,,Undefined,Units,Percentage (%),E12000004,5.122705556585919
2015.0,West Midlands,,,Undefined,Units,Percentage (%),E12000005,4.79902544272299
2015.0,East of England,,,Undefined,Units,Percentage (%),E12000006,5.1435066314955895
2015.0,London,,,Undefined,Units,Percentage (%),E12000007,5.6276311466535995
2015.0,South East,,,Undefined,Units,Percentage (%),E12000008,4.70466424840023
2015.0,South West,,,Undefined,Units,Percentage (%),E12000009,4.2831803216646005
2015.0,North East,Hartlepool,,Undefined,Units,Percentage (%),E06000001,3.4978301003268797
2015.0,North East,Middlesbrough,,Undefined,Units,Percentage (%),E06000002,3.66869888522515
2015.0,North East,Redcar and Cleveland,,Undefined,Units,Percentage (%),E06000003,3.4685519257855
2015.0,North East,Stockton-on-Tees,,Undefined,Units,Percentage (%),E06000004,3.53133781505245
2015.0,North East,Darlington,,Undefined,Units,Percentage (%),E06000005,3.4517604910325597
2015.0,North West,Halton,,Undefined,Units,Percentage (%),E06000006,4.01370184025883
2015.0,North West,Warrington,,Undefined,Units,Percentage (%),E06000007,3.99513682240901
2015.0,North West,Blackburn with Darwen,,Undefined,Units,Percentage (%),E06000008,3.7385288384318702
2015.0,North West,Blackpool,,Undefined,Units,Percentage (%),E06000009,5.48418045245466
2015.0,Yorkshire and The Humber,Kingston upon Hull,,Undefined,Units,Percentage (%),E06000010,4.77116304243464
2015.0,Yorkshire and The Humber,East Riding of Yorkshire,,Undefined,Units,Percentage (%),E06000011,4.80219287368555
2015.0,Yorkshire and The Humber,North East Lincolnshire,,Undefined,Units,Percentage (%),E06000012,5.686462830483331
2015.0,Yorkshire and The Humber,North Lincolnshire,,Undefined,Units,Percentage (%),E06000013,4.825559820931571
2015.0,Yorkshire and The Humber,York,,Undefined,Units,Percentage (%),E06000014,3.9202082124549102
2015.0,East Midlands,Derby,,Undefined,Units,Percentage (%),E06000015,5.1010428269946395
2015.0,East Midlands,Leicester,,Undefined,Units,Percentage (%),E06000016,5.4369487766873394
2015.0,East Midlands,Rutland,,Undefined,Units,Percentage (%),E06000017,4.9225879942730195
2015.0,East Midlands,Nottingham,,Undefined,Units,Percentage (%),E06000018,5.31622294122932
2015.0,West Midlands,Herefordshire,,Undefined,Units,Percentage (%),E06000019,4.347286807312311
2015.0,West Midlands,Telford and Wrekin,,Undefined,Units,Percentage (%),E06000020,4.02603924234527
2015.0,West Midlands,Stoke-on-Trent,,Undefined,Units,Percentage (%),E06000021,4.36163212424989
2015.0,South West,Bath and North East Somerset,,Undefined,Units,Percentage (%),E06000022,4.06677048696483
2015.0,South West,Bristol,,Undefined,Units,Percentage (%),E06000023,4.3526651599862
2015.0,South West,North Somerset,,Undefined,Units,Percentage (%),E06000024,4.00532313543951
2015.0,South West,South Gloucestershire,,Undefined,Units,Percentage (%),E06000025,4.680095693031361
2015.0,South West,Plymouth,,Undefined,Units,Percentage (%),E06000026,5.387405642238241
2015.0,South West,Torbay,,Undefined,Units,Percentage (%),E06000027,4.43827120268499
2015.0,South West,Bournemouth,,Undefined,Units,Percentage (%),E06000028,4.810219148897549
2015.0,South West,Poole,,Undefined,Units,Percentage (%),E06000029,4.45511375800421
2015.0,South West,Swindon,,Undefined,Units,Percentage (%),E06000030,5.093964600006751
2015.0,East of England,Peterborough,,Undefined,Units,Percentage (%),E06000031,4.84202915662022
2015.0,East of England,Luton,,Undefined,Units,Percentage (%),E06000032,4.98750636918684
2015.0,East of England,Southend-on-Sea,,Undefined,Units,Percentage (%),E06000033,5.80262205469965
2015.0,East of England,Thurrock,,Undefined,Units,Percentage (%),E06000034,5.64965746921367
2015.0,South East,Medway,,Undefined,Units,Percentage (%),E06000035,5.498999525329231
2015.0,South East,Bracknell Forest,,Undefined,Units,Percentage (%),E06000036,4.160356045573081
2015.0,South East,West Berkshire,,Undefined,Units,Percentage (%),E06000037,4.47608346128425
2015.0,South East,Reading,,Undefined,Units,Percentage (%),E06000038,4.538948273992441
2015.0,South East,Slough,,Undefined,Units,Percentage (%),E06000039,4.99404448412561
2015.0,South East,Windsor and Maidenhead,,Undefined,Units,Percentage (%),E06000040,4.41824557849048
2015.0,South East,Wokingham,,Undefined,Units,Percentage (%),E06000041,4.522988382110889
2015.0,South East,Milton Keynes,,Undefined,Units,Percentage (%),E06000042,4.77276665535397
2015.0,South East,Brighton and Hove,,Undefined,Units,Percentage (%),E06000043,4.909828386929231
2015.0,South East,Portsmouth,,Undefined,Units,Percentage (%),E06000044,5.90867137689116
2015.0,South East,Southampton,,Undefined,Units,Percentage (%),E06000045,5.20726889826732
2015.0,South East,Isle of Wight,,Undefined,Units,Percentage (%),E06000046,4.546440547918019
2015.0,North East,County Durham,,Undefined,Units,Percentage (%),E06000047,3.58957755295615
2015.0,North West,Cheshire East,,Undefined,Units,Percentage (%),E06000049,4.152956335308721
2015.0,North West,Cheshire West and Chester,,Undefined,Units,Percentage (%),E06000050,4.18105544543825
2015.0,West Midlands,Shropshire,,Undefined,Units,Percentage (%),E06000051,3.86908063241395
2015.0,South West,Cornwall,,Undefined,Units,Percentage (%),E06000052,4.061236302052101
2015.0,South West,Isles of Scilly,,Undefined,Units,Percentage (%),E06000053,2.9131668036610603
2015.0,South West,Wiltshire,,Undefined,Units,Percentage (%),E06000054,4.2250191539439
2015.0,East of England,Bedford,,Undefined,Units,Percentage (%),E06000055,4.75784479836546
2015.0,East of England,Central Bedfordshire,,Undefined,Units,Percentage (%),E06000056,4.877298325201981
2015.0,North East,Northumberland,,Undefined,Units,Percentage (%),E06000057,3.1728382194631704
2015.0,North West,Bolton,,Undefined,Units,Percentage (%),E08000001,4.22883627911055
2015.0,North West,Bury,,Undefined,Units,Percentage (%),E08000002,4.00106078999917
2015.0,North West,Manchester,,Undefined,Units,Percentage (%),E08000003,4.3189744094857
2015.0,North West,Oldham,,Undefined,Units,Percentage (%),E08000004,4.16081955557912
2015.0,North West,Rochdale,,Undefined,Units,Percentage (%),E08000005,4.004786157457
2015.0,North West,Salford,,Undefined,Units,Percentage (%),E08000006,4.34512423415347
2015.0,North West,Stockport,,Undefined,Units,Percentage (%),E08000007,4.09111151978723
2015.0,North West,Tameside,,Undefined,Units,Percentage (%),E08000008,4.20856582674151
2015.0,North West,Trafford,,Undefined,Units,Percentage (%),E08000009,4.055416678415971
2015.0,North West,Wigan,,Undefined,Units,Percentage (%),E08000010,4.28306877530816
2015.0,North West,Knowsley,,Undefined,Units,Percentage (%),E08000011,4.3375436947668495
2015.0,North West,Liverpool,,Undefined,Units,Percentage (%),E08000012,3.96651874378334
2015.0,North West,St. Helens,,Undefined,Units,Percentage (%),E08000013,4.06364566825789
2015.0,North West,Sefton,,Undefined,Units,Percentage (%),E08000014,4.50771578908874
2015.0,North West,Wirral,,Undefined,Units,Percentage (%),E08000015,3.46492387316767
2015.0,Yorkshire and The Humber,Barnsley,,Undefined,Units,Percentage (%),E08000016,3.9913159770681603
2015.0,Yorkshire and The Humber,Doncaster,,Undefined,Units,Percentage (%),E08000017,4.5287963336838
2015.0,Yorkshire and The Humber,Rotherham,,Undefined,Units,Percentage (%),E08000018,4.44986922105237
2015.0,Yorkshire and The Humber,Sheffield,,Undefined,Units,Percentage (%),E08000019,4.11101571324383
2015.0,North East,Newcastle upon Tyne,,Undefined,Units,Percentage (%),E08000021,3.52126985732535
2015.0,North East,North Tyneside,,Undefined,Units,Percentage (%),E08000022,3.5345474232412704
2015.0,North East,South Tyneside,,Undefined,Units,Percentage (%),E08000023,3.6438913154027794
2015.0,North East,Sunderland,,Undefined,Units,Percentage (%),E08000024,3.65710148180009
2015.0,West Midlands,Birmingham,,Undefined,Units,Percentage (%),E08000025,5.12991983953268
2015.0,West Midlands,Coventry,,Undefined,Units,Percentage (%),E08000026,4.9812557099456205
2015.0,West Midlands,Dudley,,Undefined,Units,Percentage (%),E08000027,4.83758216236293
2015.0,West Midlands,Sandwell,,Undefined,Units,Percentage (%),E08000028,5.883705792204809
2015.0,West Midlands,Solihull,,Undefined,Units,Percentage (%),E08000029,4.83784832247943
2015.0,West Midlands,Walsall,,Undefined,Units,Percentage (%),E08000030,5.35953346124238
2015.0,West Midlands,Wolverhampton,,Undefined,Units,Percentage (%),E08000031,5.0223397562654695
2015.0,Yorkshire and The Humber,Bradford,,Undefined,Units,Percentage (%),E08000032,4.20151592787513
2015.0,Yorkshire and The Humber,Calderdale,,Undefined,Units,Percentage (%),E08000033,3.6957166541178297
2015.0,Yorkshire and The Humber,Kirklees,,Undefined,Units,Percentage (%),E08000034,3.88527864278741
2015.0,Yorkshire and The Humber,Leeds,,Undefined,Units,Percentage (%),E08000035,4.2783223573974105
2015.0,Yorkshire and The Humber,Wakefield,,Undefined,Units,Percentage (%),E08000036,4.23239097962574
2015.0,North East,Gateshead,,Undefined,Units,Percentage (%),E08000037,3.4663526109390896
2015.0,London,City of London,,Undefined,Units,Percentage (%),E09000001,6.999731601447491
2015.0,London,Barking and Dagenham,,Undefined,Units,Percentage (%),E09000002,5.641141160843519
2015.0,London,Barnet,,Undefined,Units,Percentage (%),E09000003,5.40054214381348
2015.0,London,Bexley,,Undefined,Units,Percentage (%),E09000004,5.173564223640629
2015.0,London,Brent,,Undefined,Units,Percentage (%),E09000005,5.69479920657979
2015.0,London,Bromley,,Undefined,Units,Percentage (%),E09000006,4.86785310237729
2015.0,London,Camden,,Undefined,Units,Percentage (%),E09000007,6.309710714508049
2015.0,London,Croydon,,Undefined,Units,Percentage (%),E09000008,5.08540366391675
2015.0,London,Ealing,,Undefined,Units,Percentage (%),E09000009,5.4985535001974
2015.0,London,Enfield,,Undefined,Units,Percentage (%),E09000010,5.3828463040717995
2015.0,London,Greenwich,,Undefined,Units,Percentage (%),E09000011,5.52748570743022
2015.0,London,Hackney,,Undefined,Units,Percentage (%),E09000012,6.316075961454231
2015.0,London,Hammersmith and Fulham,,Undefined,Units,Percentage (%),E09000013,6.107233194349309
2015.0,London,Haringey,,Undefined,Units,Percentage (%),E09000014,5.78203139693367
2015.0,London,Harrow,,Undefined,Units,Percentage (%),E09000015,4.97677646384043
2015.0,London,Havering,,Undefined,Units,Percentage (%),E09000016,5.144153309854
2015.0,London,Hillingdon,,Undefined,Units,Percentage (%),E09000017,4.99241138156819
2015.0,London,Hounslow,,Undefined,Units,Percentage (%),E09000018,5.3190642155556604
2015.0,London,Islington,,Undefined,Units,Percentage (%),E09000019,6.455233483635809
2015.0,London,Kensington and Chelsea,,Undefined,Units,Percentage (%),E09000020,6.564762119477299
2015.0,London,Kingston upon Thames,,Undefined,Units,Percentage (%),E09000021,5.10168979484745
2015.0,London,Lambeth,,Undefined,Units,Percentage (%),E09000022,5.98771916129132
2015.0,London,Lewisham,,Undefined,Units,Percentage (%),E09000023,5.5658024239684005
2015.0,London,Merton,,Undefined,Units,Percentage (%),E09000024,5.25478091405459
2015.0,London,Newham,,Undefined,Units,Percentage (%),E09000025,6.02899225372837
2015.0,London,Redbridge,,Undefined,Units,Percentage (%),E09000026,5.68798508467085
2015.0,London,Richmond upon Thames,,Undefined,Units,Percentage (%),E09000027,5.130942509577769
2015.0,London,Southwark,,Undefined,Units,Percentage (%),E09000028,6.130646278853249
2015.0,London,Sutton,,Undefined,Units,Percentage (%),E09000029,4.91612252794895
2015.0,London,Tower Hamlets,,Undefined,Units,Percentage (%),E09000030,6.3829176806315004
2015.0,London,Waltham Forest,,Undefined,Units,Percentage (%),E09000031,5.90931832134702
2015.0,London,Wandsworth,,Undefined,Units,Percentage (%),E09000032,5.6641097930139805
2015.0,London,Westminster,,Undefined,Units,Percentage (%),E09000033,6.65386026967218
2015.0,South East,,Buckinghamshire,Undefined,Units,Percentage (%),E10000002,4.53749091111994
2015.0,East of England,,Cambridgeshire,Undefined,Units,Percentage (%),E10000003,4.98455548918221
2015.0,North West,,Cumbria,Undefined,Units,Percentage (%),E10000006,3.81768485496009
2015.0,East Midlands,,Derbyshire,Undefined,Units,Percentage (%),E10000007,4.70816797249613
2015.0,South West,,Devon,Undefined,Units,Percentage (%),E10000008,3.7756760216862295
2015.0,South West,,Dorset,Undefined,Units,Percentage (%),E10000009,3.85047643785751
2015.0,South East,,East Sussex,Undefined,Units,Percentage (%),E10000011,4.3069200053517696
2015.0,East of England,,Essex,Undefined,Units,Percentage (%),E10000012,5.37277859546579
2015.0,South West,,Gloucestershire,Undefined,Units,Percentage (%),E10000013,4.44839379518641
2015.0,South East,,Hampshire,Undefined,Units,Percentage (%),E10000014,4.499958935858079
2015.0,East of England,,Hertfordshire,Undefined,Units,Percentage (%),E10000015,4.87912185469526
2015.0,South East,,Kent,Undefined,Units,Percentage (%),E10000016,5.11248853004595
2015.0,North West,,Lancashire,Undefined,Units,Percentage (%),E10000017,4.07473020927161
2015.0,East Midlands,,Leicestershire,Undefined,Units,Percentage (%),E10000018,5.3545812238881
2015.0,East Midlands,,Lincolnshire,Undefined,Units,Percentage (%),E10000019,5.150365619212661
2015.0,East of England,,Norfolk,Undefined,Units,Percentage (%),E10000020,5.046333209523031
2015.0,East Midlands,,Northamptonshire,Undefined,Units,Percentage (%),E10000021,5.213609628533081
2015.0,Yorkshire and The Humber,,North Yorkshire,Undefined,Units,Percentage (%),E10000023,3.96112427376108
2015.0,East Midlands,,Nottinghamshire,Undefined,Units,Percentage (%),E10000024,5.04970265324914
2015.0,South East,,Oxfordshire,Undefined,Units,Percentage (%),E10000025,4.73112500513636
2015.0,South West,,Somerset,Undefined,Units,Percentage (%),E10000027,4.24222291770333
2015.0,West Midlands,,Staffordshire,Undefined,Units,Percentage (%),E10000028,4.54926598924082
2015.0,East of England,,Suffolk,Undefined,Units,Percentage (%),E10000029,5.39170015040094
2015.0,South East,,Surrey,Undefined,Units,Percentage (%),E10000030,4.56697314980178
2015.0,West Midlands,,Warwickshire,Undefined,Units,Percentage (%),E10000031,4.71926687554573
2015.0,South East,,West Sussex,Undefined,Units,Percentage (%),E10000032,4.24653035008145
2015.0,West Midlands,,Worcestershire,Undefined,Units,Percentage (%),E10000034,4.60161606987929
2016.0,,,,Undefined,Units,Percentage (%),,5.28964324267595
2016.0,North East,,,Undefined,Units,Percentage (%),E12000001,3.9039544951794602
2016.0,North West,,,Undefined,Units,Percentage (%),E12000002,4.65716525247666
2016.0,Yorkshire and The Humber,,,Undefined,Units,Percentage (%),E12000003,4.791625114486
2016.0,East Midlands,,,Undefined,Units,Percentage (%),E12000004,5.657865165512769
2016.0,West Midlands,,,Undefined,Units,Percentage (%),E12000005,5.460479424781929
2016.0,East of England,,,Undefined,Units,Percentage (%),E12000006,5.42563589401126
2016.0,London,,,Undefined,Units,Percentage (%),E12000007,6.41469291395478
2016.0,South East,,,Undefined,Units,Percentage (%),E12000008,5.52400660328846
2016.0,South West,,,Undefined,Units,Percentage (%),E12000009,4.5174916427663305
2016.0,North East,Hartlepool,,Undefined,Units,Percentage (%),E06000001,4.02870673137373
2016.0,North East,Middlesbrough,,Undefined,Units,Percentage (%),E06000002,4.30602227620375
2016.0,North East,Redcar and Cleveland,,Undefined,Units,Percentage (%),E06000003,4.067603382105149
2016.0,North East,Stockton-on-Tees,,Undefined,Units,Percentage (%),E06000004,4.1403671381879406
2016.0,North East,Darlington,,Undefined,Units,Percentage (%),E06000005,3.97516940852006
