Year,Units,Sex,Region,Local Authority,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2019,All public schools (%),,West Midlands,Coventry,Undefined,Units,Percentage (%),E08000026,93.90701703725094
2019,All public schools (%),,West Midlands,Dudley,Undefined,Units,Percentage (%),E08000027,97.53222836095765
2019,All public schools (%),,West Midlands,Sandwell,Undefined,Units,Percentage (%),E08000028,94.81118477947535
2019,All public schools (%),,West Midlands,Solihull,Undefined,Units,Percentage (%),E08000029,94.35957696827262
2019,All public schools (%),,West Midlands,Walsall,Undefined,Units,Percentage (%),E08000030,95.34883720930232
2019,All public schools (%),,West Midlands,Wolverhampton,Undefined,Units,Percentage (%),E08000031,93.04908634897886
2019,All public schools (%),,North West,Knowsley,Undefined,Units,Percentage (%),E08000011,98.20666097352692
2019,All public schools (%),,North West,Liverpool,Undefined,Units,Percentage (%),E08000012,97.0360237118103
2019,All public schools (%),,North West,St. Helens,Undefined,Units,Percentage (%),E08000013,98.81500987491772
2019,All public schools (%),,North West,Sefton,Undefined,Units,Percentage (%),E08000014,98.13401187446988
2019,All public schools (%),,North West,Wirral,Undefined,Units,Percentage (%),E08000015,98.52042457381796
2019,All public schools (%),,North West,Bolton,Undefined,Units,Percentage (%),E08000001,96.56437625083387
2019,All public schools (%),,North West,Bury,Undefined,Units,Percentage (%),E08000002,97.32090856144436
2019,All public schools (%),,North West,Manchester,Undefined,Units,Percentage (%),E08000003,96.45113340765516
2019,All public schools (%),,North West,Oldham,Undefined,Units,Percentage (%),E08000004,95.63621533442088
2019,All public schools (%),,North West,Rochdale,Undefined,Units,Percentage (%),E08000005,98.27089337175792
2019,All public schools (%),,North West,Salford,Undefined,Units,Percentage (%),E08000006,96.0740072202166
2019,All public schools (%),,North West,Stockport,Undefined,Units,Percentage (%),E08000007,97.5800156128025
2019,All public schools (%),,North West,Tameside,Undefined,Units,Percentage (%),E08000008,95.74773053033924
2019,All public schools (%),,North West,Trafford,Undefined,Units,Percentage (%),E08000009,96.79812573213589
2019,All public schools (%),,North West,Wigan,Undefined,Units,Percentage (%),E08000010,98.39122486288848
2019,All public schools (%),,Yorkshire and the Humber,Barnsley,Undefined,Units,Percentage (%),E08000016,96.36462289744982
2019,All public schools (%),,Yorkshire and the Humber,Doncaster,Undefined,Units,Percentage (%),E08000017,95.8553127354936
2019,All public schools (%),,Yorkshire and the Humber,Rotherham,Undefined,Units,Percentage (%),E08000018,97.31873111782475
2019,All public schools (%),,Yorkshire and the Humber,Sheffield,Undefined,Units,Percentage (%),E08000019,97.59727833297896
2019,All public schools (%),,Yorkshire and the Humber,Bradford,Undefined,Units,Percentage (%),E08000032,95.83618917066484
2019,All public schools (%),,Yorkshire and the Humber,Calderdale,Undefined,Units,Percentage (%),E08000033,96.6990291262136
2019,All public schools (%),,Yorkshire and the Humber,Kirklees,Undefined,Units,Percentage (%),E08000034,97.36710130391174
2019,All public schools (%),,Yorkshire and the Humber,Leeds,Undefined,Units,Percentage (%),E08000035,97.14607057500352
2019,All public schools (%),,Yorkshire and the Humber,Wakefield,Undefined,Units,Percentage (%),E08000036,96.6655324940456
2019,All public schools (%),,North East,Gateshead,Undefined,Units,Percentage (%),E08000037,98.1892523364486
2019,All public schools (%),,North East,Newcastle upon Tyne,Undefined,Units,Percentage (%),E08000021,96.28132578819724
2019,All public schools (%),,North East,North Tyneside,Undefined,Units,Percentage (%),E08000022,98.69451697127938
2019,All public schools (%),,North East,South Tyneside,Undefined,Units,Percentage (%),E08000023,97.05882352941175
2019,All public schools (%),,North East,Sunderland,Undefined,Units,Percentage (%),E08000024,97.51474304970516
2019,All public schools (%),,South West,Isles of Scilly,Undefined,Units,Percentage (%),E06000053,72.41379310344827
2019,All public schools (%),,South West,Bath and North East Somerset,Undefined,Units,Percentage (%),E06000022,98.33715596330276
2019,All public schools (%),,South West,Bristol City of,Undefined,Units,Percentage (%),,97.43194658448895
2019,All public schools (%),,South West,North Somerset,Undefined,Units,Percentage (%),E06000024,98.12433011789923
2019,All public schools (%),,South West,South Gloucestershire,Undefined,Units,Percentage (%),E06000025,98.85480572597136
2019,All public schools (%),,North East,Hartlepool,Undefined,Units,Percentage (%),E06000001,94.1495124593716
2019,All public schools (%),,North East,Middlesbrough,Undefined,Units,Percentage (%),E06000002,95.31554977228367
2019,All public schools (%),,North East,Redcar and Cleveland,Undefined,Units,Percentage (%),E06000003,96.8798751950078
2019,All public schools (%),,North East,Stockton-on-Tees,Undefined,Units,Percentage (%),E06000004,96.398891966759
2019,All public schools (%),,Yorkshire and the Humber,Kingston upon Hull City of,Undefined,Units,Percentage (%),,93.40962904498816
2019,All public schools (%),,Yorkshire and the Humber,East Riding of Yorkshire,Undefined,Units,Percentage (%),E06000011,96.1113229126954
2019,All public schools (%),,Yorkshire and the Humber,North East Lincolnshire,Undefined,Units,Percentage (%),E06000012,92.03276247207744
2019,All public schools (%),,Yorkshire and the Humber,North Lincolnshire,Undefined,Units,Percentage (%),E06000013,95.17819706498952
2019,All public schools (%),,Yorkshire and the Humber,North Yorkshire,Undefined,Units,Percentage (%),,96.96132596685084
2019,All public schools (%),,Yorkshire and the Humber,York,Undefined,Units,Percentage (%),E06000014,97.6918278228322
2019,All public schools (%),,East of England,Luton,Undefined,Units,Percentage (%),E06000032,89.34723481414325
2019,All public schools (%),,East of England,Bedford,Undefined,Units,Percentage (%),E06000055,92.7400468384075
2019,All public schools (%),,East of England,Central Bedfordshire,Undefined,Units,Percentage (%),E06000056,91.87759727993956
2019,All public schools (%),,South East,Buckinghamshire,Undefined,Units,Percentage (%),,92.360214061635
2019,All public schools (%),,South East,Milton Keynes,Undefined,Units,Percentage (%),E06000042,93.28332765086942
2019,All public schools (%),,East Midlands,Derbyshire,Undefined,Units,Percentage (%),,96.77170219338896
2019,All public schools (%),,East Midlands,Derby,Undefined,Units,Percentage (%),E06000015,93.71789806400632
2019,All public schools (%),,South West,Dorset,Undefined,Units,Percentage (%),,95.96644078735076
2019,All public schools (%),,South West,Bournemouth Christchurch and Poole,Undefined,Units,Percentage (%),,95.0354609929078
2019,All public schools (%),,North East,Durham,Undefined,Units,Percentage (%),,96.94412770809578
2019,All public schools (%),,North East,Darlington,Undefined,Units,Percentage (%),E06000005,97.42002063983487
2019,All public schools (%),,South East,East Sussex,Undefined,Units,Percentage (%),,95.31563126252505
2019,All public schools (%),,South East,Brighton and Hove,Undefined,Units,Percentage (%),E06000043,97.69720725134738
2019,All public schools (%),,South East,Hampshire,Undefined,Units,Percentage (%),,95.63470808784146
2019,All public schools (%),,South East,Portsmouth,Undefined,Units,Percentage (%),E06000044,94.6749226006192
2019,All public schools (%),,South East,Southampton,Undefined,Units,Percentage (%),E06000045,94.2528735632184
2019,All public schools (%),,East Midlands,Leicestershire,Undefined,Units,Percentage (%),,96.05376529381354
2019,All public schools (%),,East Midlands,Leicester,Undefined,Units,Percentage (%),E06000016,95.12902290518991
2019,All public schools (%),,East Midlands,Rutland,Undefined,Units,Percentage (%),E06000017,97.51381215469614
2019,All public schools (%),,West Midlands,Staffordshire,Undefined,Units,Percentage (%),,96.32664594518224
2019,All public schools (%),,West Midlands,Stoke-on-Trent,Undefined,Units,Percentage (%),E06000021,95.18388791593696
2019,All public schools (%),,South West,Wiltshire,Undefined,Units,Percentage (%),E06000054,97.152466367713
2019,All public schools (%),,South West,Swindon,Undefined,Units,Percentage (%),E06000030,94.93359567142154
2019,All public schools (%),,South East,Bracknell Forest,Undefined,Units,Percentage (%),E06000036,92.21719457013576
2019,All public schools (%),,South East,Windsor and Maidenhead,Undefined,Units,Percentage (%),E06000040,93.2107496463932
2019,All public schools (%),,South East,West Berkshire,Undefined,Units,Percentage (%),E06000037,94.58823529411764
2019,All public schools (%),,South East,Reading,Undefined,Units,Percentage (%),E06000038,91.89750692520776
2019,All public schools (%),,South East,Slough,Undefined,Units,Percentage (%),E06000039,85.74468085106382
2019,All public schools (%),,South East,Wokingham,Undefined,Units,Percentage (%),E06000041,96.875
2019,All public schools (%),,East of England,Cambridgeshire,Undefined,Units,Percentage (%),,93.63045831829665
2019,All public schools (%),,East of England,Peterborough,Undefined,Units,Percentage (%),E06000031,92.03727234222788
2019,All public schools (%),,North West,Halton,Undefined,Units,Percentage (%),E06000006,97.90619765494138
2019,All public schools (%),,North West,Warrington,Undefined,Units,Percentage (%),E06000007,98.23925427239772
2019,All public schools (%),,South West,Devon,Undefined,Units,Percentage (%),,97.61064785118666
2019,All public schools (%),,South West,Plymouth,Undefined,Units,Percentage (%),E06000026,96.4969450101833
2019,All public schools (%),,South West,Torbay,Undefined,Units,Percentage (%),E06000027,96.38648860958368
2019,All public schools (%),,South East,Essex,Undefined,Units,Percentage (%),,93.69807179808748
2019,All public schools (%),,South East,Southend-on-Sea,Undefined,Units,Percentage (%),E06000033,89.13159296750133
2019,All public schools (%),,South East,Thurrock,Undefined,Units,Percentage (%),E06000034,87.32131758856433
2019,All public schools (%),,West Midlands,Herefordshire,Undefined,Units,Percentage (%),E06000019,96.58176943699732
2019,All public schools (%),,West Midlands,Worcestershire,Undefined,Units,Percentage (%),,97.18364952082926
2019,All public schools (%),,South East,Kent,Undefined,Units,Percentage (%),,92.88599794590894
2019,All public schools (%),,South East,Medway,Undefined,Units,Percentage (%),E06000035,91.9170243204578
2019,All public schools (%),,North West,Lancashire,Undefined,Units,Percentage (%),,97.7611213861579
2019,All public schools (%),,North West,Blackburn with Darwen,Undefined,Units,Percentage (%),E06000008,95.9295261239368
2019,All public schools (%),,North West,Blackpool,Undefined,Units,Percentage (%),E06000009,96.49122807017544
2019,All public schools (%),,East Midlands,Nottinghamshire,Undefined,Units,Percentage (%),,96.60607781880148
2019,All public schools (%),,East Midlands,Nottingham,Undefined,Units,Percentage (%),E06000018,94.49633088725815
2019,All public schools (%),,West Midlands,Shropshire,Undefined,Units,Percentage (%),E06000051,97.53550543024228
2019,All public schools (%),,West Midlands,Telford and Wrekin,Undefined,Units,Percentage (%),E06000020,97.04209328782709
2019,All public schools (%),,North West,Cheshire East,Undefined,Units,Percentage (%),E06000049,97.34961286480048
2019,All public schools (%),,North West,Cheshire West and Chester,Undefined,Units,Percentage (%),E06000050,97.31097753875356
2019,All public schools (%),,South West,Cornwall,Undefined,Units,Percentage (%),E06000052,96.90929451287792
2019,All public schools (%),,North West,Cumbria,Undefined,Units,Percentage (%),,96.85434237519944
2019,All public schools (%),,South West,Gloucestershire,Undefined,Units,Percentage (%),,97.46944396625923
2019,All public schools (%),,East of England,Hertfordshire,Undefined,Units,Percentage (%),,94.49279949359077
2019,All public schools (%),,South East,Isle of Wight,Undefined,Units,Percentage (%),E06000046,93.93939393939394
2019,All public schools (%),,East Midlands,Lincolnshire,Undefined,Units,Percentage (%),,93.9718482252142
2019,All public schools (%),,East of England,Norfolk,Undefined,Units,Percentage (%),,93.52966161687668
2019,All public schools (%),,East Midlands,Northamptonshire,Undefined,Units,Percentage (%),,93.07297605473204
2019,All public schools (%),,North East,Northumberland,Undefined,Units,Percentage (%),E06000057,97.50812567713976
2019,All public schools (%),,South East,Oxfordshire,Undefined,Units,Percentage (%),,95.16852067076208
2019,All public schools (%),,South West,Somerset,Undefined,Units,Percentage (%),,96.12156951689724
2019,All public schools (%),,East of England,Suffolk,Undefined,Units,Percentage (%),,93.58305674095148
2019,All public schools (%),,South East,Surrey,Undefined,Units,Percentage (%),,94.64800329353643
2019,All public schools (%),,West Midlands,Warwickshire,Undefined,Units,Percentage (%),,95.13471603023842
2019,All public schools (%),,South East,West Sussex,Undefined,Units,Percentage (%),,97.50496172384464
