Year,Region,Sex,Age,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,0.8710873973350001
2013,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.20897600711599998
2013,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,0.749045234842
2013,Yorkshire and The Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.369312495245
2013,Yorkshire and The Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.29278697114
2013,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.750735533139
2013,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,0.547536321213
2013,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.281102222527
2013,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.173301490147
2013,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.288146633272
2013,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.60087820661
2013,East Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.261251674188
2013,North West,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.280780096959
2013,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.226193271293
2013,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.271654422975
2013,Yorkshire and The Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.515000871823
2013,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.361586170052
2013,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.756670762147
2013,West Midlands,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.397395733294
2013,Yorkshire and The Humber,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.750452147419
2013,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.37007203519
2013,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.764510265844
2013,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.6702256391299999
2013,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.87281386605
2013,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.4547966727
2013,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.8051124065400002
2013,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.370652234
2013,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.0271604938299999
2013,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.825911031487
2013,Yorkshire and The Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.2315360151799999
2013,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.22807125269
2013,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.4686234622
2013,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,0.938751808774
2013,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.63651431715
2013,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,2.2739556858500003
2013,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.6548588342639999
2013,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,2.19319167508
2013,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.637018607314
2013,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.4680649985799998
2013,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.798069310723
2013,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.0952679729600001
2013,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.41481842015000003
2013,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.959254960376
2013,Yorkshire and The Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.582191631286
2013,Yorkshire and The Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.8750063101199999
2013,North East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,0.916646296749
2013,North East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.54250527537
2013,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.950133567122
2013,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.296602209828
2013,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.42391319825
2013,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.3735845946599998
2013,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,1.9101451789900001
2013,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.14648061718
2013,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.5006508461
2013,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.960875220058
2013,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.7373197755869999
2013,Yorkshire and The Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.1949178037100001
2013,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.10966392441
2013,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.27997950001
2013,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.291352370297
2013,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,3.37228591203
2013,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.473390708287
2013,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.41199142233900005
2013,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.26579340986
2013,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.673635992371
2013,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,1.6756921306700001
2013,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.21545737661
2013,Yorkshire and The Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,2.2622419100099997
2013,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.63174727498
2013,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.36035974198200005
2013,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.112458910326
2013,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.522173545802
2013,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.49002472991499996
2013,East Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.8546683886650001
2013,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.601007288215
2013,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.505871725384
2013,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.23858338728
2013,Yorkshire and The Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.255230524209
2013,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.906596943318
2013,East Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,1.6373579591999998
2013,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,1.09803835448
2013,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.631088027313
2013,Yorkshire and The Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.559255965863
2014,,,,Undefined,Units,"Rate per 100,000 population",,0.898435907773
2014,,Male,,Undefined,Units,"Rate per 100,000 population",,1.24751635927
2014,,Female,,Undefined,Units,"Rate per 100,000 population",,0.479243283569
2014,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.4990591647
2014,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,0.409711190269
2014,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.880635213811
2014,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,0.8131231344609999
2014,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.6986846022759999
2014,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,1.06945896255
2014,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.770135004666
2014,Yorkshire and The Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.8208913873010001
2014,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.840108297597
2014,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,1.91307596872
2014,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,0.998915131706
2014,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,0.524461312674
2014,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.297954626618
2014,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.45813767037
2014,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,1.31644103205
2014,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.303729047183
2014,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,1.33851957457
2014,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.354845234251
2014,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,0.962241197211
2014,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.253643590173
2014,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,1.80212312631
2014,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.380754718157
2014,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,0.778958214203
2014,Yorkshire and The Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.551749911628
2014,Yorkshire and The Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.09790096479
2014,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.599029273063
2014,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,1.09100884029
2014,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.316271351994
2014,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.186619818393
2014,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.407246821439
2014,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.637301918597
2014,East Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.260274554952
2014,East of England,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.268041181847
2014,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.314629790857
2014,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.47358927902099995
2014,Yorkshire and The Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.441539441982
2014,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.266859517144
2014,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,1.02557026368
2014,South East,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.277390714993
2014,South East,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.262391435544
2014,West Midlands,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.555408218098
2014,Yorkshire and The Humber,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.600578056379
2014,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.35797475525
2014,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.885284183831
2014,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.7768052237
2014,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.0262946611099997
2014,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.9590302286329999
2014,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.74336231561
2014,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.1478451939399998
2014,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.23106328304
2014,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.6300820051730001
2014,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.2327990291
2014,Yorkshire and The Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.08739699632
2014,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.37925961344
2014,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.5790051785099997
2014,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.46841897998
2014,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.04718072769
2014,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.8710422019949999
2014,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.0709017260299998
2014,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,2.41825947118
2014,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.32762787589000003
2014,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.9697059229099998
2014,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.9085259711229999
2014,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.5560042543000001
2014,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.935055705944
2014,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.550953562879
2014,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.3622530575799998
2014,Yorkshire and The Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.8735366441339999
2014,Yorkshire and The Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.29949262033
2014,North East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.22161650404
2014,North East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,1.53804035203
2014,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.2404700369700001
2014,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.434372848278
2014,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.91957317468
2014,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.9686873081099998
2014,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.316264786367
2014,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.16869712414
2014,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.3519767459999998
2014,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.908107001422
2014,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,1.84219988688
2014,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.00109252564
2014,Yorkshire and The Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.980359890116
2014,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.52964309255
2014,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.9026143847799997
2014,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.857914980625
2014,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.638475830497
2014,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.364745632475
2014,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.99190539445
2014,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.513053096891
2014,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,2.21390076664
2014,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.50044888429
2014,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.40245443545000004
2014,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,3.33234751386
2014,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.21029720865
2014,Yorkshire and The Humber,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.556654174419
2014,Yorkshire and The Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.40950684175
2014,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.8170312895749999
2014,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,2.2731211943000003
2014,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.5228790801650001
2014,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.183785724958
2014,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.7948497476819999
2014,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.640563183151
2014,East of England,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.283896939733
2014,North West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.563065881211
2014,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.24592586909000003
2014,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,1.4192207910199999
2014,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.31329424987599996
2014,Yorkshire and The Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.7539854413789999
2014,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.24098072934
2014,East of England,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.46224178018600004
2014,North West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.95103914613
2014,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.430432897125
2014,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,2.78260009244
2014,Yorkshire and The Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,1.4638582546099999
2015,,,,Undefined,Units,"Rate per 100,000 population",,0.834149732286
2015,,Male,,Undefined,Units,"Rate per 100,000 population",,1.17280197487
2015,,Female,,Undefined,Units,"Rate per 100,000 population",,0.49356846070200006
2015,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.5333686968900002
2015,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,1.06905267821
2015,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.757020833378
2015,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,0.641219096899
2015,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.692899003377
2015,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,0.493495004734
2015,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.852025734655
2015,Yorkshire and The Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.649281264191
2015,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.342906652046
2015,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,2.1580169634099997
2015,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,0.893634367436
2015,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,1.5589834908000002
2015,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.591255916255
2015,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.324350447685
2015,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,1.16925227319
2015,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.439628195444
2015,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,0.8488013227719999
2015,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.374157595179
2015,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,0.9990071231479999
2015,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.538970437112
2015,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,0.44641262812
2015,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.619356543605
2015,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,1.089723625
2015,Yorkshire and The Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.18300505276999998
2015,Yorkshire and The Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.12849367536
2015,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.224308457027
2015,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,0.466136358869
2015,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.204686023337
2015,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.185431952322
2015,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.22492701118500003
2015,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.447745021747
2015,North West,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.167647310294
2015,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.268126825776
2015,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.2022590993
2015,Yorkshire and The Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.220161348914
2015,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.43723148521399996
2015,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.458776626248
2015,South East,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.367653817166
2015,West Midlands,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.415296764146
2015,Yorkshire and The Humber,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.431353039457
2015,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.33248045426
2015,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.01329553285
2015,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.63992961257
2015,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.36694716086
2015,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.3798539597100001
2015,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.928928971437
2015,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30273710494
2015,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.9520907913779999
2015,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.8569100447
2015,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.22164593714
2015,Yorkshire and The Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.00781923754
2015,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,0.609221171654
2015,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,3.26223828693
2015,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.39146291122
2015,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.5510956767500002
2015,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.20833822423
2015,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.530371034316
2015,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.3281570625399999
2015,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30358551195
2015,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.30188980154
2015,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.542840521597
2015,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.3631716460299999
2015,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.25993775907
2015,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.462442002066
2015,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.36580675473
2015,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.07925218616
2015,Yorkshire and The Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.578362309285
2015,Yorkshire and The Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.43363009476
2015,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.22576759047
2015,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.501233521774
2015,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.92118194383
2015,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.7399629999200001
2015,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,2.1265351417800002
2015,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.58691212535
2015,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.830852028369
2015,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.9827953484299999
2015,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.883496689606
2015,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.2646676486700001
2015,Yorkshire and The Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.8393052231360001
2015,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.558925410007
2015,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.83697869334
2015,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,0.654805948257
2015,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,3.4994734883099996
2015,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.7800251168089999
2015,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.60359792652
2015,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,2.59247737138
2015,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.307143544559
2015,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.36987456164
2015,South East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.324422001651
2015,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.57147914234
2015,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.935274964159
2015,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.8298950321100002
2015,West Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.39636035498000005
2015,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,2.1462566600999997
2015,Yorkshire and The Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.54982184093
2015,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.857520166016
2015,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.449026622539
2015,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.18071930984
2015,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.677697737568
