Year,Units,Decent homes criteria,Urbanisation sub-category,Sub-national area,Age of oldest person,Age of youngest person,Income group,Disability status,Ethnicity of household reference person (HRP),Unit measure,Observation status,Unit multiplier,Value
2008,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,8.22993795253604
2008,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,2.8116032991326354
2008,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,4.2613522093361
2008,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,5.924575184623977
2008,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,2.304136093249666
2008,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,2.4768280646067615
2008,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,3.6525278007190263
2008,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,5.010573751770657
2008,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,4.643803435574194
2008,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,3.3514232325991946
2008,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,2.036689844345749
2008,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,1.6334672523639449
2008,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,3.8458685427154715
2008,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,3.1246833019452382
2008,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,3.12530377322652
2008,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,6.805897006574916
2008,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,3.8072438217190987
2008,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,6.426908673796433
2008,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,5.462008978560768
2008,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,11.727586854256188
2008,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,13.69103053604332
2008,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,16.03690256179455
2008,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,9.65803546018838
2008,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,10.23041253759941
2008,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,13.246722606407962
2008,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,13.64609232713658
2008,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,13.800305107712418
2008,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,13.74760823781778
2008,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,11.353790401421321
2008,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,9.691537984130743
2008,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,13.25157905761308
2008,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,12.099628907912948
2008,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,12.52149962641192
2008,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,13.85796545105566
2008,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,8.748507624261553
2008,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,13.4861996708763
2008,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,11.64290671181194
2009,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,29.089091690196764
2009,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,30.37448679919292
2009,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,31.75915896127116
2009,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,28.59601378523966
2009,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,26.357600756896147
2009,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,30.81930584665588
2009,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,33.02907212878262
2009,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,30.25665339870832
2009,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,31.310517438432175
2009,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,25.98247236660353
2009,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,27.12861529653166
2009,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,30.288084472242826
2009,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,29.221678990534162
2009,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,29.65465254425999
2009,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,27.785380262461143
2009,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,30.957178576803997
2009,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,25.45121782770847
2009,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,28.534270177004537
2009,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,19.43365595948773
2009,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,20.43832648202871
2009,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,20.63738340894557
2009,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,19.83803584425103
2009,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,18.07473124555612
2009,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,20.477561937234732
2009,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,21.54711018687617
2009,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,19.73511988508116
2009,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,20.997284354943236
2009,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,17.04560261945192
2009,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,19.54971710626916
2009,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,19.76500375583684
2009,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,19.80184350971612
2009,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,20.18394274396666
2009,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,11.29750489642544
2009,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,21.03968049321468
2009,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,13.36214834937152
2009,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,15.997985353921909
2009,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,5.7586030985668435
2009,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,5.576370155245933
2009,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,6.0889796407124015
2009,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,5.629216181669665
2009,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,5.199252573259003
2009,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,5.889542509574211
2009,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,7.151228722820513
2009,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,5.4477650530438515
2009,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,6.270359653921938
2009,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,5.0343664410580455
2009,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,4.609158573404784
2009,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,5.865715612749339
2009,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,5.598491725585989
2009,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,5.544907888075732
2009,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,8.928081558179734
2009,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,6.4694756910454325
2009,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,6.082423991282598
2009,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,7.137581876164077
2009,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,2.599027863115209
2009,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,3.8280775031245766
2009,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,5.5375264055115165
2009,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,2.464465632165366
2009,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,2.176696710130505
2009,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,3.3831894943148435
2009,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,4.757636897609721
2009,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,4.0234798315616205
2009,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,3.5114004604727715
2009,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.4079823786254484
2009,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,1.470745125372952
2009,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,3.52962651244906
2009,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,2.792829306437075
2009,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,2.9176349797305217
2009,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,5.4954799772882374
2009,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,3.235321227762928
2009,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,4.351796430160997
2009,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,4.232202920738127
2009,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,9.359229173492484
2009,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,11.006198396838741
2009,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,13.334273665233779
2009,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,7.129138437122915
2009,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,6.5117718079057765
2009,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,11.31684520303463
2009,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,11.24875364292703
2009,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,11.093665249432918
2009,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,10.749235264327341
2009,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,8.60884931256077
2009,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,8.047868784250406
2009,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,10.49256255108927
2009,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,9.776754774364463
2009,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,10.139405847353881
2009,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,8.096805680491489
2009,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,8.367218118452266
2009,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,7.693532544469514
2009,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,8.107554174780498
2010,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,25.814
2010,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,26.144000000000002
2010,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,26.956999999999997
2010,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,24.656
2010,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,22.539
2010,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,27.287
2010,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,28.899
2010,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,26.906999999999996
2010,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,27.19
2010,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,23.659000000000002
2010,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,23.059
2010,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,26.083000000000002
2010,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,25.868000000000002
2010,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,26.101
2010,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,25.069000000000003
2010,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,24.646
2010,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,23.265
2010,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,24.401
2010,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,16.385
2010,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,17.160999999999998
2010,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,17.442999999999998
2010,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,15.65
2010,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,14.488
2010,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,17.54
2010,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,18.038
2010,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,17.315
2010,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,17.084
2010,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,14.183
2010,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,16.582
2010,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,16.662
2010,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,16.680999999999997
2010,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,17.042
2010,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,11.722000000000001
2010,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,15.609000000000002
2010,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,11.161
2010,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,13.232999999999999
2010,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,5.497000000000001
2010,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,5.109
2010,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,5.475
2010,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,5.7
2010,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,5.065
2010,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,5.468999999999999
2010,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,6.73
2010,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,5.023
2010,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,6.081
2010,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,5.0889999999999995
2010,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,3.938
2010,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,5.282
2010,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,5.36
2010,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,5.236000000000001
2010,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,8.282
2010,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,5.69
2010,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,6.445
2010,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.8559999999999999
2010,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,3.054
2010,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,4.378
2010,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.848
2010,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,1.4140000000000001
2010,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,2.65
2010,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,3.424
2010,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.627
2010,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.8739999999999997
2010,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.368
2010,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,1.208
2010,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,2.88
2010,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,2.065
2010,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,2.299
2010,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.295
2010,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,8.837
2010,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,10.290999999999999
2010,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,11.725
2010,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,6.921
2010,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,6.212000000000001
2010,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,10.632
2010,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,10.502
2010,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,10.545
2010,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,10.123
2010,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,9.044
2010,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,6.772
2010,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,9.472000000000001
2010,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,9.341000000000001
2010,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,9.486
2010,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,7.285
2010,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,8.537
2010,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,9.152999999999999
2010,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,8.325
2011,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,23.576999999999998
2011,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,22.62
2011,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,23.191999999999997
2011,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,23.147
2011,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,21.509
2011,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,23.904
2011,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,25.393
2011,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,26.028000000000002
2011,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,23.539
2011,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,21.224
2011,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,20.008
2011,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,22.863000000000003
2011,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,23.371
2011,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,23.057
2011,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,25.436999999999998
2011,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,25.074
2011,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,23.112
2011,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,24.628
2011,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,14.477
2011,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,14.533
2011,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,15.276
2011,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,14.854000000000001
2011,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,13.589
2011,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,14.862
2011,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,15.636
2011,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,15.514000000000001
2011,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,15.065
2011,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,12.061
2011,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,14.17
2011,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,14.037
2011,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,14.693
2011,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,14.555
2011,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,13.394
2011,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,14.698
2011,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,13.623
2011,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,14.005
2011,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,5.388999999999999
2011,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,4.652
2011,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.013
2011,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,5.6339999999999995
2011,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,4.918
2011,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,5.192
2011,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,6.343
2011,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,5.847
2011,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,4.627
2011,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,4.996
2011,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,3.826
2011,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,5.275
2011,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,5.046
2011,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,4.919
2011,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,8.02
2011,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,6.105
2011,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,6.545
2011,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,6.801
2011,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.3530000000000002
2011,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,1.953
2011,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,2.759
2011,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,0.899
2011,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,1.848
2011,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,1.943
2011,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.205
2011,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,1.911
2011,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,1.9669999999999999
2011,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,1.411
2011,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,1.528
2011,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.0
2011,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,7.8839999999999995
2011,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,8.994
2011,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,9.962
2011,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,6.93
2011,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,6.4079999999999995
2011,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,9.054
2011,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,9.189
