Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2016/17,West Midlands,,Other,Undefined,Units,E12000005,1.0
2016/17,London,,Landfill,Undefined,Units,E12000007,12.5
2016/17,London,,Incineration with EfW,Undefined,Units,E12000007,52.900000000000006
2016/17,London,,Incineration without EfW,Undefined,Units,E12000007,0.7000000000000001
2016/17,London,,Recycled-composted,Undefined,Units,E12000007,30.099999999999998
2016/17,London,,Other,Undefined,Units,E12000007,3.9
2016/17,South West,,Landfill,Undefined,Units,E12000009,28.1
2016/17,South West,,Incineration with EfW,Undefined,Units,E12000009,21.0
2016/17,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2016/17,South West,,Recycled-composted,Undefined,Units,E12000009,47.9
2016/17,South West,,Other,Undefined,Units,E12000009,2.9000000000000004
2016/17,East Midlands,Derby City Council,Landfill,Undefined,Units,,33.4585860299419
2016/17,East Midlands,Derbyshire County Council,Landfill,Undefined,Units,,13.285561402383994
2016/17,East Midlands,Leicester City Council,Landfill,Undefined,Units,,32.33975729515328
2016/17,East Midlands,Leicestershire County Council,Landfill,Undefined,Units,,28.89984196369499
2016/17,East Midlands,Lincolnshire County Council,Landfill,Undefined,Units,,4.000086342504526
2016/17,East Midlands,Northamptonshire County Council,Landfill,Undefined,Units,,12.315654945299698
2016/17,East Midlands,Nottingham City Council,Landfill,Undefined,Units,,8.81260010002089
2016/17,East Midlands,Nottinghamshire County Council,Landfill,Undefined,Units,,8.725858686145191
2016/17,East Midlands,Rutland County Council,Landfill,Undefined,Units,,0.13134652837537933
2016/17,East of England,Bedford,Landfill,Undefined,Units,E06000055,23.573821544849714
2016/17,East of England,Cambridgeshire County Council,Landfill,Undefined,Units,,37.107817877048646
2016/17,East of England,Central Bedfordshire,Landfill,Undefined,Units,E06000056,16.797409729906963
2016/17,East of England,Essex County Council,Landfill,Undefined,Units,,20.764854700113073
2016/17,East of England,Hertfordshire County Council,Landfill,Undefined,Units,,11.012356100731356
2016/17,East of England,Luton Borough Council,Landfill,Undefined,Units,,10.199549573141988
2016/17,East of England,Norfolk County Council,Landfill,Undefined,Units,,2.0528607585539733
2016/17,East of England,Peterborough City Council,Landfill,Undefined,Units,,6.146524112419362
2016/17,East of England,Southend-on-Sea Borough Council,Landfill,Undefined,Units,,17.633512860522472
2016/17,East of England,Suffolk County Council,Landfill,Undefined,Units,,1.029337650239008
2016/17,East of England,Thurrock Council,Landfill,Undefined,Units,,14.691218748862767
2016/17,London,Bexley LB,Landfill,Undefined,Units,,0.16405876436544709
2016/17,London,Bromley LB,Landfill,Undefined,Units,,25.674144572852935
2016/17,London,City of London,Landfill,Undefined,Units,E09000001,0.1006036217303823
2016/17,London,Croydon LB,Landfill,Undefined,Units,,53.82882180016103
2016/17,London,East London Waste Authority,Landfill,Undefined,Units,,10.135513447301637
2016/17,London,Greenwich LB,Landfill,Undefined,Units,,10.779741449844543
2016/17,London,Lewisham LB,Landfill,Undefined,Units,,0.737426397937134
2016/17,London,Merton LB,Landfill,Undefined,Units,,56.183211473565805
2016/17,London,North London Waste Authority,Landfill,Undefined,Units,,8.110436987491436
2016/17,London,Royal Borough of Kingston upon Thames,Landfill,Undefined,Units,,13.587129901104412
2016/17,London,Southwark LB,Landfill,Undefined,Units,,3.176623310509838
2016/17,London,Sutton LB,Landfill,Undefined,Units,,57.91602848156766
2016/17,London,Tower Hamlets LB,Landfill,Undefined,Units,,0.2844852701753183
2016/17,London,West London Waste Authority,Landfill,Undefined,Units,,14.286585486706235
2016/17,London,Western Riverside Waste Authority,Landfill,Undefined,Units,,0.0
2016/17,London,Westminster City Council,Landfill,Undefined,Units,,1.865872604867944
2016/17,North East,County Durham,Landfill,Undefined,Units,E06000047,4.057457961740077
2016/17,North East,Darlington Borough Council,Landfill,Undefined,Units,,24.025262193425938
2016/17,North East,Gateshead MBC,Landfill,Undefined,Units,,1.9716265663648072
2016/17,North East,Hartlepool Borough Council,Landfill,Undefined,Units,,1.3304960880405812
2016/17,North East,Middlesbrough Borough Council,Landfill,Undefined,Units,,12.739932254422282
2016/17,North East,Newcastle-upon-Tyne City Council MBC,Landfill,Undefined,Units,,19.740545919818025
2016/17,North East,North Tyneside Council,Landfill,Undefined,Units,,10.262476481436634
2016/17,North East,Northumberland,Landfill,Undefined,Units,E06000057,13.415652916247447
2016/17,North East,Redcar and Cleveland Borough Council,Landfill,Undefined,Units,,0.5753586747522556
2016/17,North East,South Tyneside MBC,Landfill,Undefined,Units,,0.5847146065723929
2016/17,North East,Stockton-on-Tees Borough Council,Landfill,Undefined,Units,,1.7431362789018048
2016/17,North East,Sunderland City Council,Landfill,Undefined,Units,,0.6745464127079726
2016/17,North West,Blackburn with Darwen Borough Council,Landfill,Undefined,Units,,22.760100323331216
2016/17,North West,Blackpool Borough Council,Landfill,Undefined,Units,,59.3153024911032
2016/17,North West,Cheshire East,Landfill,Undefined,Units,E06000049,26.348474095102908
2016/17,North West,Cheshire West and Chester,Landfill,Undefined,Units,E06000050,0.2531006229305797
2016/17,North West,Cumbria County Council,Landfill,Undefined,Units,,13.680693051088227
2016/17,North West,Greater Manchester WDA (MBC),Landfill,Undefined,Units,,9.92632075103927
2016/17,North West,Halton Borough Council,Landfill,Undefined,Units,,8.630875097377306
2016/17,North West,Lancashire County Council,Landfill,Undefined,Units,,49.95822615766172
2016/17,North West,Merseyside WDA (MBC),Landfill,Undefined,Units,,39.352193062219605
2016/17,North West,Warrington Borough Council,Landfill,Undefined,Units,,2.7606752730883812
2016/17,North West,Wigan MBC,Landfill,Undefined,Units,,3.767968835729178
2016/17,South East,Bracknell Forest Borough Council,Landfill,Undefined,Units,,19.77713337345662
2016/17,South East,Brighton and Hove Council,Landfill,Undefined,Units,,4.727529949487163
2016/17,South East,Buckinghamshire County Council,Landfill,Undefined,Units,,7.880944084798915
2016/17,South East,East Sussex County Council,Landfill,Undefined,Units,,4.761388853605506
2016/17,South East,Hampshire County Council,Landfill,Undefined,Units,,5.179968892379244
2016/17,South East,Isle of Wight Council,Landfill,Undefined,Units,,42.63455687924711
2016/17,South East,Kent County Council,Landfill,Undefined,Units,,2.8039793015837016
2016/17,South East,Medway Borough Council,Landfill,Undefined,Units,,10.514079246261034
2016/17,South East,Milton Keynes Council,Landfill,Undefined,Units,,29.36856467570812
2016/17,South East,Oxfordshire County Council,Landfill,Undefined,Units,,4.783195699028891
2016/17,South East,Portsmouth City Council,Landfill,Undefined,Units,,4.62968678625662
2016/17,South East,Reading Borough Council,Landfill,Undefined,Units,,21.655895622485062
2016/17,South East,Slough Borough Council,Landfill,Undefined,Units,,2.4033574871307257
2016/17,South East,Southampton City Council,Landfill,Undefined,Units,,12.870165695390856
2016/17,South East,Surrey County Council,Landfill,Undefined,Units,,7.081845312645372
2016/17,South East,West Berkshire District Council,Landfill,Undefined,Units,,15.781590895689604
2016/17,South East,West Sussex County Council,Landfill,Undefined,Units,,45.1187436447859
2016/17,South East,Windsor and Maidenhead Borough Council,Landfill,Undefined,Units,,0.07227241139680333
2016/17,South East,Wokingham Council,Landfill,Undefined,Units,,11.940432518406404
2016/17,South West,Bath and North East Somerset Council,Landfill,Undefined,Units,,12.84007321593015
2016/17,South West,Bournemouth Borough Council,Landfill,Undefined,Units,,6.691249406995299
2016/17,South West,Bristol City Council,Landfill,Undefined,Units,,27.674579346393934
2016/17,South West,Cornwall,Landfill,Undefined,Units,E06000052,64.70785875079798
2016/17,South West,Council of the Isles of Scilly,Landfill,Undefined,Units,,80.71593533487298
2016/17,South West,Devon County Council,Landfill,Undefined,Units,,17.445137493006197
2016/17,South West,Dorset Waste Partnership,Landfill,Undefined,Units,,19.778156764997263
2016/17,South West,Gloucestershire County Council,Landfill,Undefined,Units,,50.148883774082954
2016/17,South West,North Somerset Council,Landfill,Undefined,Units,,28.43453968022859
2016/17,South West,Plymouth City Council,Landfill,Undefined,Units,,0.07935026138909634
2016/17,South West,Poole Borough Council,Landfill,Undefined,Units,,13.722549276938267
2016/17,South West,Somerset County Council,Landfill,Undefined,Units,,44.71178997472683
2016/17,South West,South Gloucestershire Council,Landfill,Undefined,Units,,11.999481978518297
2016/17,South West,Swindon Borough Council,Landfill,Undefined,Units,,11.888156631902232
2016/17,South West,Torbay Council,Landfill,Undefined,Units,,0.05061708177636182
2016/17,South West,Wiltshire,Landfill,Undefined,Units,E06000054,20.87781388990985
2016/17,West Midlands,Birmingham City Council,Landfill,Undefined,Units,,7.503020053152936
2016/17,West Midlands,Coventry City Council,Landfill,Undefined,Units,,7.71483382837199
2016/17,West Midlands,Dudley MBC,Landfill,Undefined,Units,,2.486664630551669
2016/17,West Midlands,Herefordshire Council,Landfill,Undefined,Units,,39.864617026242954
2016/17,West Midlands,Sandwell MBC,Landfill,Undefined,Units,,4.258627823035111
2016/17,West Midlands,Shropshire,Landfill,Undefined,Units,E06000051,3.968703596581727
2016/17,West Midlands,Solihull MBC,Landfill,Undefined,Units,,9.038688286690382
2016/17,West Midlands,Staffordshire County Council,Landfill,Undefined,Units,,1.6869846898307683
2016/17,West Midlands,Stoke-on-Trent City Council,Landfill,Undefined,Units,,6.8214650071414
2016/17,West Midlands,Telford and Wrekin Council,Landfill,Undefined,Units,,27.288156830582423
2016/17,West Midlands,Walsall MBC,Landfill,Undefined,Units,,7.13594483162423
2016/17,West Midlands,Warwickshire County Council,Landfill,Undefined,Units,,12.596910642928686
2016/17,West Midlands,Wolverhampton MBC,Landfill,Undefined,Units,,6.949870044978444
2016/17,West Midlands,Worcestershire County Council,Landfill,Undefined,Units,,30.42560124722059
2016/17,Yorkshire and Humber,Barnsley MBC,Landfill,Undefined,Units,,4.665325189919423
2016/17,Yorkshire and Humber,Bradford City MDC (MBC),Landfill,Undefined,Units,,7.651829033832913
2016/17,Yorkshire and Humber,Calderdale MBC,Landfill,Undefined,Units,,6.1937527055660615
2016/17,Yorkshire and Humber,Doncaster MBC,Landfill,Undefined,Units,,7.985468876557985
2016/17,Yorkshire and Humber,East Riding of Yorkshire Council,Landfill,Undefined,Units,,1.1806222008957135
2016/17,Yorkshire and Humber,Kingston-upon-Hull City Council,Landfill,Undefined,Units,,3.968735951289918
2016/17,Yorkshire and Humber,Kirklees MBC,Landfill,Undefined,Units,,5.840545567265964
2016/17,Yorkshire and Humber,Leeds City Council MBC,Landfill,Undefined,Units,,11.09175205977025
2016/17,Yorkshire and Humber,North East Lincolnshire Council,Landfill,Undefined,Units,,7.849171763671395
2016/17,Yorkshire and Humber,North Lincolnshire Council,Landfill,Undefined,Units,,47.174628213244226
2016/17,Yorkshire and Humber,North Yorkshire County Council,Landfill,Undefined,Units,,35.71448368887369
2016/17,Yorkshire and Humber,Rotherham MBC,Landfill,Undefined,Units,,2.6573197228713155
2016/17,Yorkshire and Humber,Sheffield City Council,Landfill,Undefined,Units,,5.228712595130893
2016/17,Yorkshire and Humber,Wakefield City MDC,Landfill,Undefined,Units,,20.108637587930655
2016/17,Yorkshire and Humber,York City Council,Landfill,Undefined,Units,,59.62273770073922
2016/17,East Midlands,Derby City Council,Incineration with EfW,Undefined,Units,,32.34827600831248
2016/17,East Midlands,Derbyshire County Council,Incineration with EfW,Undefined,Units,,38.03441354447672
2016/17,East Midlands,Leicester City Council,Incineration with EfW,Undefined,Units,,22.67653607396157
2016/17,East Midlands,Leicestershire County Council,Incineration with EfW,Undefined,Units,,21.41579727437934
2016/17,East Midlands,Lincolnshire County Council,Incineration with EfW,Undefined,Units,,47.42982647854794
2016/17,East Midlands,Northamptonshire County Council,Incineration with EfW,Undefined,Units,,35.67981630456109
2016/17,East Midlands,Nottingham City Council,Incineration with EfW,Undefined,Units,,60.28727519038787
2016/17,East Midlands,Nottinghamshire County Council,Incineration with EfW,Undefined,Units,,44.27038271517387
2016/17,East Midlands,Rutland County Council,Incineration with EfW,Undefined,Units,,38.951039449250416
2016/17,East of England,Bedford,Incineration with EfW,Undefined,Units,E06000055,24.524607181616574
2016/17,East of England,Cambridgeshire County Council,Incineration with EfW,Undefined,Units,,0.0
2016/17,East of England,Central Bedfordshire,Incineration with EfW,Undefined,Units,E06000056,30.486495348170006
2016/17,East of England,Essex County Council,Incineration with EfW,Undefined,Units,,11.10797773252456
2016/17,East of England,Hertfordshire County Council,Incineration with EfW,Undefined,Units,,36.71420353949246
2016/17,East of England,Luton Borough Council,Incineration with EfW,Undefined,Units,,57.23982611428272
2016/17,East of England,Norfolk County Council,Incineration with EfW,Undefined,Units,,50.362945039751125
2016/17,East of England,Peterborough City Council,Incineration with EfW,Undefined,Units,,52.22402670636532
2016/17,East of England,Southend-on-Sea Borough Council,Incineration with EfW,Undefined,Units,,0.0
2016/17,East of England,Suffolk County Council,Incineration with EfW,Undefined,Units,,50.04301633602631
2016/17,East of England,Thurrock Council,Incineration with EfW,Undefined,Units,,47.04077052779698
2016/17,London,Bexley LB,Incineration with EfW,Undefined,Units,,51.431186004715656
2016/17,London,Bromley LB,Incineration with EfW,Undefined,Units,,32.67884992202183
2016/17,London,City of London,Incineration with EfW,Undefined,Units,E09000001,70.19617706237425
2016/17,London,Croydon LB,Incineration with EfW,Undefined,Units,,7.130864629039004
2016/17,London,East London Waste Authority,Incineration with EfW,Undefined,Units,,38.274557924115044
2016/17,London,Greenwich LB,Incineration with EfW,Undefined,Units,,56.63557519227622
2016/17,London,Lewisham LB,Incineration with EfW,Undefined,Units,,82.01820270389679
2016/17,London,Merton LB,Incineration with EfW,Undefined,Units,,8.243110236220472
2016/17,London,North London Waste Authority,Incineration with EfW,Undefined,Units,,60.90608806612846
2016/17,London,Royal Borough of Kingston upon Thames,Incineration with EfW,Undefined,Units,,37.74590973308825
2016/17,London,Southwark LB,Incineration with EfW,Undefined,Units,,47.54753480795174
2016/17,London,Sutton LB,Incineration with EfW,Undefined,Units,,5.871692642261689
2016/17,London,Tower Hamlets LB,Incineration with EfW,Undefined,Units,,70.67402443831297
2016/17,London,West London Waste Authority,Incineration with EfW,Undefined,Units,,48.98957019952463
2016/17,London,Western Riverside Waste Authority,Incineration with EfW,Undefined,Units,,79.88469622761055
2016/17,London,Westminster City Council,Incineration with EfW,Undefined,Units,,82.05644743656137
2016/17,North East,County Durham,Incineration with EfW,Undefined,Units,E06000047,49.805576802168886
2016/17,North East,Darlington Borough Council,Incineration with EfW,Undefined,Units,,15.952486133608208
2016/17,North East,Gateshead MBC,Incineration with EfW,Undefined,Units,,63.381303787894275
2016/17,North East,Hartlepool Borough Council,Incineration with EfW,Undefined,Units,,65.32972229386984
2016/17,North East,Middlesbrough Borough Council,Incineration with EfW,Undefined,Units,,55.507016506263774
2016/17,North East,Newcastle-upon-Tyne City Council MBC,Incineration with EfW,Undefined,Units,,30.594256468581175
2016/17,North East,North Tyneside Council,Incineration with EfW,Undefined,Units,,52.587507684283075
2016/17,North East,Northumberland,Incineration with EfW,Undefined,Units,E06000057,49.364309887496574
2016/17,North East,Redcar and Cleveland Borough Council,Incineration with EfW,Undefined,Units,,61.782280727703
2016/17,North East,South Tyneside MBC,Incineration with EfW,Undefined,Units,,61.65978644114583
2016/17,North East,Stockton-on-Tees Borough Council,Incineration with EfW,Undefined,Units,,64.08417025346725
2016/17,North East,Sunderland City Council,Incineration with EfW,Undefined,Units,,71.85876684483927
2016/17,North West,Blackburn with Darwen Borough Council,Incineration with EfW,Undefined,Units,,44.736046898135555
2016/17,North West,Blackpool Borough Council,Incineration with EfW,Undefined,Units,,3.5416370106761565
2016/17,North West,Cheshire East,Incineration with EfW,Undefined,Units,E06000049,16.87416213232395
2016/17,North West,Cheshire West and Chester,Incineration with EfW,Undefined,Units,E06000050,39.50109433750491
2016/17,North West,Cumbria County Council,Incineration with EfW,Undefined,Units,,1.0554750005520266
2016/17,North West,Greater Manchester WDA (MBC),Incineration with EfW,Undefined,Units,,41.23734357778495
2016/17,North West,Halton Borough Council,Incineration with EfW,Undefined,Units,,46.263957413658794
2016/17,North West,Lancashire County Council,Incineration with EfW,Undefined,Units,,1.8842634317704874
2016/17,North West,Merseyside WDA (MBC),Incineration with EfW,Undefined,Units,,15.696765751118855
2016/17,North West,Warrington Borough Council,Incineration with EfW,Undefined,Units,,42.38436209690064
2016/17,North West,Wigan MBC,Incineration with EfW,Undefined,Units,,40.55333040711072
2016/17,South East,Bracknell Forest Borough Council,Incineration with EfW,Undefined,Units,,41.790228155605405
2016/17,South East,Brighton and Hove Council,Incineration with EfW,Undefined,Units,,67.01520826342853
2016/17,South East,Buckinghamshire County Council,Incineration with EfW,Undefined,Units,,40.57510682389188
2016/17,South East,East Sussex County Council,Incineration with EfW,Undefined,Units,,49.7807033929332
2016/17,South East,Hampshire County Council,Incineration with EfW,Undefined,Units,,52.266608810973835
2016/17,South East,Isle of Wight Council,Incineration with EfW,Undefined,Units,,4.992749708566717
2016/17,South East,Kent County Council,Incineration with EfW,Undefined,Units,,47.00465619865727
2016/17,South East,Medway Borough Council,Incineration with EfW,Undefined,Units,,41.486896467610876
2016/17,South East,Milton Keynes Council,Incineration with EfW,Undefined,Units,,18.02077197796053
2016/17,South East,Oxfordshire County Council,Incineration with EfW,Undefined,Units,,35.89530913229845
2016/17,South East,Portsmouth City Council,Incineration with EfW,Undefined,Units,,68.89467771207052
2016/17,South East,Reading Borough Council,Incineration with EfW,Undefined,Units,,46.53768510615237
2016/17,South East,Slough Borough Council,Incineration with EfW,Undefined,Units,,72.46794976884487
2016/17,South East,Southampton City Council,Incineration with EfW,Undefined,Units,,60.5875152998776
2016/17,South East,Surrey County Council,Incineration with EfW,Undefined,Units,,34.15123777079591
2016/17,South East,West Berkshire District Council,Incineration with EfW,Undefined,Units,,29.696326434341646
2016/17,South East,West Sussex County Council,Incineration with EfW,Undefined,Units,,5.843633487741498
2016/17,South East,Windsor and Maidenhead Borough Council,Incineration with EfW,Undefined,Units,,51.3217512161223
2016/17,South East,Wokingham Council,Incineration with EfW,Undefined,Units,,46.49701136451092
2016/17,South West,Bath and North East Somerset Council,Incineration with EfW,Undefined,Units,,23.490489887333872
2016/17,South West,Bournemouth Borough Council,Incineration with EfW,Undefined,Units,,39.460689179281495
2016/17,South West,Bristol City Council,Incineration with EfW,Undefined,Units,,21.51813292437955
2016/17,South West,Cornwall,Incineration with EfW,Undefined,Units,E06000052,0.0
2016/17,South West,Council of the Isles of Scilly,Incineration with EfW,Undefined,Units,,0.0
2016/17,South West,Devon County Council,Incineration with EfW,Undefined,Units,,27.29940733986779
2016/17,South West,Dorset Waste Partnership,Incineration with EfW,Undefined,Units,,20.11562628643291
2016/17,South West,Gloucestershire County Council,Incineration with EfW,Undefined,Units,,0.15998969885238778
2016/17,South West,North Somerset Council,Incineration with EfW,Undefined,Units,,13.127553666815297
2016/17,South West,Plymouth City Council,Incineration with EfW,Undefined,Units,,64.17257903908389
2016/17,South West,Poole Borough Council,Incineration with EfW,Undefined,Units,,35.454397740197734
2016/17,South West,Somerset County Council,Incineration with EfW,Undefined,Units,,1.766175202811733
2016/17,South West,South Gloucestershire Council,Incineration with EfW,Undefined,Units,,31.413955822480517
2016/17,South West,Swindon Borough Council,Incineration with EfW,Undefined,Units,,27.201569731482074
2016/17,South West,Torbay Council,Incineration with EfW,Undefined,Units,,59.8085483318694
2016/17,South West,Wiltshire,Incineration with EfW,Undefined,Units,E06000054,32.51206911504169
2016/17,West Midlands,Birmingham City Council,Incineration with EfW,Undefined,Units,,69.03277764355319
2016/17,West Midlands,Coventry City Council,Incineration with EfW,Undefined,Units,,61.542369133493104
2016/17,West Midlands,Dudley MBC,Incineration with EfW,Undefined,Units,,61.729087796805196
2016/17,West Midlands,Herefordshire Council,Incineration with EfW,Undefined,Units,,16.959551835673082
2016/17,West Midlands,Sandwell MBC,Incineration with EfW,Undefined,Units,,56.79026436306051
2016/17,West Midlands,Shropshire,Incineration with EfW,Undefined,Units,E06000051,43.27944324843309
2016/17,West Midlands,Solihull MBC,Incineration with EfW,Undefined,Units,,45.15111509740096
2016/17,West Midlands,Staffordshire County Council,Incineration with EfW,Undefined,Units,,46.722121872590776
2016/17,West Midlands,Stoke-on-Trent City Council,Incineration with EfW,Undefined,Units,,58.335033666598655
2016/17,West Midlands,Telford and Wrekin Council,Incineration with EfW,Undefined,Units,,25.072617298294773
2016/17,West Midlands,Walsall MBC,Incineration with EfW,Undefined,Units,,52.112320991469396
2016/17,West Midlands,Warwickshire County Council,Incineration with EfW,Undefined,Units,,32.28055826075504
2016/17,West Midlands,Wolverhampton MBC,Incineration with EfW,Undefined,Units,,53.4955566277061
2016/17,West Midlands,Worcestershire County Council,Incineration with EfW,Undefined,Units,,23.194022030822705
2016/17,Yorkshire and Humber,Barnsley MBC,Incineration with EfW,Undefined,Units,,32.38248043187278
2016/17,Yorkshire and Humber,Bradford City MDC (MBC),Incineration with EfW,Undefined,Units,,42.079659208246746
2016/17,Yorkshire and Humber,Calderdale MBC,Incineration with EfW,Undefined,Units,,40.147182793739034
2016/17,Yorkshire and Humber,Doncaster MBC,Incineration with EfW,Undefined,Units,,29.900022969329896
2016/17,Yorkshire and Humber,East Riding of Yorkshire Council,Incineration with EfW,Undefined,Units,,35.830534229046705
2016/17,Yorkshire and Humber,Kingston-upon-Hull City Council,Incineration with EfW,Undefined,Units,,45.84237051525739
2016/17,Yorkshire and Humber,Kirklees MBC,Incineration with EfW,Undefined,Units,,63.69349039057657
2016/17,Yorkshire and Humber,Leeds City Council MBC,Incineration with EfW,Undefined,Units,,52.53816850249535
2016/17,Yorkshire and Humber,North East Lincolnshire Council,Incineration with EfW,Undefined,Units,,63.08432363932604
2016/17,Yorkshire and Humber,North Lincolnshire Council,Incineration with EfW,Undefined,Units,,5.101754895754419
2016/17,Yorkshire and Humber,North Yorkshire County Council,Incineration with EfW,Undefined,Units,,13.820034060428005
2016/17,Yorkshire and Humber,Rotherham MBC,Incineration with EfW,Undefined,Units,,38.1273316115279
2016/17,Yorkshire and Humber,Sheffield City Council,Incineration with EfW,Undefined,Units,,66.15730963860223
2016/17,Yorkshire and Humber,Wakefield City MDC,Incineration with EfW,Undefined,Units,,31.38063079526988
2016/17,Yorkshire and Humber,York City Council,Incineration with EfW,Undefined,Units,,0.0
2016/17,East Midlands,Derby City Council,Incineration without EfW,Undefined,Units,,0.0016964247847661054
2016/17,East Midlands,Derbyshire County Council,Incineration without EfW,Undefined,Units,,0.8914084500096169
2016/17,East Midlands,Leicester City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East Midlands,Leicestershire County Council,Incineration without EfW,Undefined,Units,,0.05373812199709352
2016/17,East Midlands,Lincolnshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East Midlands,Northamptonshire County Council,Incineration without EfW,Undefined,Units,,0.1177262916748421
2016/17,East Midlands,Nottingham City Council,Incineration without EfW,Undefined,Units,,0.031019136908341613
2016/17,East Midlands,Nottinghamshire County Council,Incineration without EfW,Undefined,Units,,0.18131101813110181
2016/17,East Midlands,Rutland County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East of England,Bedford,Incineration without EfW,Undefined,Units,E06000055,0.17222667862029914
2016/17,East of England,Cambridgeshire County Council,Incineration without EfW,Undefined,Units,,0.023692331384639078
2016/17,East of England,Central Bedfordshire,Incineration without EfW,Undefined,Units,E06000056,0.0
2016/17,East of England,Essex County Council,Incineration without EfW,Undefined,Units,,8.77046224263739
2016/17,East of England,Hertfordshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East of England,Luton Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East of England,Norfolk County Council,Incineration without EfW,Undefined,Units,,0.007423612190499169
2016/17,East of England,Peterborough City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East of England,Southend-on-Sea Borough Council,Incineration without EfW,Undefined,Units,,23.240801328836763
2016/17,East of England,Suffolk County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,East of England,Thurrock Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Bexley LB,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Bromley LB,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,City of London,Incineration without EfW,Undefined,Units,E09000001,0.07545271629778671
2016/17,London,Croydon LB,Incineration without EfW,Undefined,Units,,0.16602275635224287
2016/17,London,East London Waste Authority,Incineration without EfW,Undefined,Units,,4.06046941669366
2016/17,London,Greenwich LB,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Lewisham LB,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Merton LB,Incineration without EfW,Undefined,Units,,0.012889013873265841
2016/17,London,North London Waste Authority,Incineration without EfW,Undefined,Units,,0.0815775905299365
2016/17,London,Royal Borough of Kingston upon Thames,Incineration without EfW,Undefined,Units,,0.0030382669725188753
2016/17,London,Southwark LB,Incineration without EfW,Undefined,Units,,0.0025453712423957036
2016/17,London,Sutton LB,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Tower Hamlets LB,Incineration without EfW,Undefined,Units,,4.89023324364621
2016/17,London,West London Waste Authority,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Western Riverside Waste Authority,Incineration without EfW,Undefined,Units,,0.0
2016/17,London,Westminster City Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,County Durham,Incineration without EfW,Undefined,Units,E06000047,0.0
2016/17,North East,Darlington Borough Council,Incineration without EfW,Undefined,Units,,0.00818076211979908
2016/17,North East,Gateshead MBC,Incineration without EfW,Undefined,Units,,0.001022097753429138
2016/17,North East,Hartlepool Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,Middlesbrough Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,Newcastle-upon-Tyne City Council MBC,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,North Tyneside Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,Northumberland,Incineration without EfW,Undefined,Units,E06000057,0.0
2016/17,North East,Redcar and Cleveland Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,South Tyneside MBC,Incineration without EfW,Undefined,Units,,0.001254752374618869
2016/17,North East,Stockton-on-Tees Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North East,Sunderland City Council,Incineration without EfW,Undefined,Units,,0.0007528419784687194
2016/17,North West,Blackburn with Darwen Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North West,Blackpool Borough Council,Incineration without EfW,Undefined,Units,,3.471886120996441
2016/17,North West,Cheshire East,Incineration without EfW,Undefined,Units,E06000049,0.0
2016/17,North West,Cheshire West and Chester,Incineration without EfW,Undefined,Units,E06000050,0.0
2016/17,North West,Cumbria County Council,Incineration without EfW,Undefined,Units,,22.987862773529216
2016/17,North West,Greater Manchester WDA (MBC),Incineration without EfW,Undefined,Units,,0.0
2016/17,North West,Halton Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North West,Lancashire County Council,Incineration without EfW,Undefined,Units,,4.2680038681920145
2016/17,North West,Merseyside WDA (MBC),Incineration without EfW,Undefined,Units,,0.0015041110088619485
2016/17,North West,Warrington Borough Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,North West,Wigan MBC,Incineration without EfW,Undefined,Units,,9.121584549544606
2016/17,South East,Bracknell Forest Borough Council,Incineration without EfW,Undefined,Units,,0.029180573033502945
2016/17,South East,Brighton and Hove Council,Incineration without EfW,Undefined,Units,,0.036274927676862946
2016/17,South East,Buckinghamshire County Council,Incineration without EfW,Undefined,Units,,0.03631095380439766
2016/17,South East,East Sussex County Council,Incineration without EfW,Undefined,Units,,0.035490933000590266
2016/17,South East,Hampshire County Council,Incineration without EfW,Undefined,Units,,0.0
2016/17,South East,Isle of Wight Council,Incineration without EfW,Undefined,Units,,0.014216257712319809
2016/17,South East,Kent County Council,Incineration without EfW,Undefined,Units,,0.0
