Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,9.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,East,,,,Undefined,Units,Percentage (%),E12000006,20.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,East,,,,Undefined,Units,Percentage (%),E12000006,22.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,19.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,20.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,14.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,East,,,,Undefined,Units,Percentage (%),E12000006,9.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,East,,,,Undefined,Units,Percentage (%),E12000006,16.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,18.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,8.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,20.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,19.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,14.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,14.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,25.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,16.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,17.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,19.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,14.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,8.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,15.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,15.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,17.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,26.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,21.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,19.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,13.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,8.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,17.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,23.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,14.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,25.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,14.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,9.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,16.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,East,,,,Undefined,Units,Percentage (%),E12000006,18.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,East,,,,Undefined,Units,Percentage (%),E12000006,20.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,17.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,19.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,14.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,East,,,,Undefined,Units,Percentage (%),E12000006,6.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,East,,,,Undefined,Units,Percentage (%),E12000006,15.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,18.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,10.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,London,,,,Undefined,Units,Percentage (%),E12000007,16.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,17.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,20.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,11.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,13.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,22.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,25.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,17.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,6.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,16.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,20.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,28.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,18.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,15.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,19.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,23.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,19.2
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,25.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,16.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,17.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,16.0
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,24.3
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,17.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,21.3
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,15.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,12.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,13.7
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,21.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,16.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,21.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,15.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,12.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,14.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,22.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,16.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,23.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,14.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,14.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,16.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,22.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,White,,Undefined,Units,Percentage (%),E92000001,15.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Mixed,,Undefined,Units,Percentage (%),E92000001,22.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Asian,,Undefined,Units,Percentage (%),E92000001,13.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Chinese,,Undefined,Units,Percentage (%),E92000001,11.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Black,,Undefined,Units,Percentage (%),E92000001,13.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,England,,,Other,,Undefined,Units,Percentage (%),E92000001,21.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,25.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,25.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,22.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,20.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,17.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,9.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,19.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,25.2
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,24.7
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,22.4
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,20.5
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,17.6
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,9.7
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,19.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,23.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,24.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,20.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,19.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,16.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,9.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,18.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,23.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,23.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,19.7
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,19.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,16.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,8.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,17.8
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,20.8
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,22.8
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,19.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,18.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,15.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,8.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,16.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,19.5
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,20.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,17.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,16.8
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,14.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,15.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,18.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,19.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,16.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,16.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,14.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,14.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,17.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,19.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,16.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,16.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,14.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,14.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,16.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,18.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,15.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,15.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,13.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,,,,,Undefined,Units,Percentage (%),E92000001,13.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,25.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,27.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,22.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,20.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,27.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,23.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.9
