Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2018,England,East of England Midlands,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,,20.1
2018,England,East of England Midlands,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,,25.03
2018,England,East of England Midlands,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,43.93
2018,England,East of England Midlands,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,57.71
2018,England,East of England Midlands,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,113.77
2018,England,East of England Midlands,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,181.11
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,,1.02
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,,1.82
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,,3.33
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,,8.36
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,,16.29
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,,39.03
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,,90.83
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,,3.68
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,8.75
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,,17.09
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,37.7
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,96.92
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.87
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,,2.98
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,7.99
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,15.51
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,40.32
2018,England,East of England Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,84.97
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.94
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,,2.92
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,,3.8
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,3.7
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,4.65
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,2.16
2018,England,East of England Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,2.98
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,45 to 49,"Rate per 100,000 population",Units,Undefined,,0.91
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,,2.02
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,,4.39
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,,7.29
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,,14.44
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,2.33
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,,5.7
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,8.87
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,21.71
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.71
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,3.1
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,5.76
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,7.45
2018,England,East of England Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,,1.14
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory disorders,,65 to 69,"Rate per 100,000 population",Units,Undefined,,1.14
2018,England,East of England Midlands,Chronic respiratory disease,Other respiratory disorders,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,2.33
2018,England,London,Cancer,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,7.3
2018,England,London,Cancer,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,17.62
2018,England,London,Cancer,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,27.69
2018,England,London,Cancer,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,57.7
2018,England,London,Cancer,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,112.9
2018,England,London,Cancer,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,179.57
2018,England,London,Cancer,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,297.3
2018,England,London,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,492.92
2018,England,London,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,5.95
2018,England,London,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,13.83
2018,England,London,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,23.64
2018,England,London,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,54.3
2018,England,London,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,113.05
2018,England,London,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,193.88
2018,England,London,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,320.59
2018,England,London,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,578.95
2018,England,London,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,8.73
2018,England,London,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,21.66
2018,England,London,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,31.93
2018,England,London,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,61.16
2018,England,London,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,112.75
2018,England,London,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,165.8
2018,England,London,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,275.21
2018,England,London,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,415.49
2018,England,London,Diabetes,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,0.47
2018,England,London,Diabetes,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,1.15
2018,England,London,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,0.93
2018,England,London,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,2.85
2018,England,London,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,3.37
2018,England,London,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,6.67
2018,England,London,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,7.93
2018,England,London,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,18.73
2018,England,London,Diabetes,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,0.69
2018,England,London,Diabetes,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,1.73
2018,England,London,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,1.21
2018,England,London,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,4.0
2018,England,London,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,3.95
2018,England,London,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,9.35
2018,England,London,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,8.15
2018,England,London,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,22.5
2018,England,London,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,1.69
2018,England,London,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,2.8
2018,England,London,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,4.09
2018,England,London,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,7.73
2018,England,London,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,15.34
2018,England,London,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,4.95
2018,England,London,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,10.21
2018,England,London,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,20.89
2018,England,London,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,38.92
2018,England,London,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,59.73
2018,England,London,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,99.07
2018,England,London,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,162.93
2018,England,London,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,264.55
2018,England,London,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,6.87
2018,England,London,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,15.07
2018,England,London,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,30.0
2018,England,London,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,56.3
2018,England,London,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,87.57
2018,England,London,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,150.93
2018,England,London,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,233.65
2018,England,London,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,379.83
2018,England,London,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000007,2.91
2018,England,London,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,5.02
2018,England,London,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,11.38
2018,England,London,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,21.29
2018,England,London,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,32.57
2018,England,London,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,49.13
2018,England,London,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,95.86
2018,England,London,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,160.79
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,0.38
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,0.93
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,4.03
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,11.52
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,16.48
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,38.35
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,79.46
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,0.74
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,0.91
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,4.0
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,11.84
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,19.98
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,47.82
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,98.88
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000007,0.95
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,4.05
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,11.21
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,13.1
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,29.38
2018,England,London,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,61.99
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000007,0.5
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,0.71
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,1.25
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,1.06
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,2.58
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,1.44
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,1.7
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,1.63
2018,England,London,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,4.77
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,0.38
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,1.95
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,3.75
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,8.73
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,13.24
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000007,0.74
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,2.51
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,3.83
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,8.15
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,22.5
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000007,1.4
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000007,3.68
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000007,9.28
2018,England,London,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000007,4.91
2018,England,North East of England,Cancer,,,30 to 34,"Rate per 100,000 population",Units,Undefined,,9.61
2018,England,North East of England,Cancer,,,35 to 39,"Rate per 100,000 population",Units,Undefined,,25.71
2018,England,North East of England,Cancer,,,40 to 44,"Rate per 100,000 population",Units,Undefined,,41.24
2018,England,North East of England,Cancer,,,45 to 49,"Rate per 100,000 population",Units,Undefined,,77.12
2018,England,North East of England,Cancer,,,50 to 54,"Rate per 100,000 population",Units,Undefined,,124.65
2018,England,North East of England,Cancer,,,55 to 59,"Rate per 100,000 population",Units,Undefined,,233.56
2018,England,North East of England,Cancer,,,60 to 64,"Rate per 100,000 population",Units,Undefined,,358.46
2018,England,North East of England,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,,601.18
2018,England,North East of England,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,,11.0
2018,England,North East of England,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,,20.57
2018,England,North East of England,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,,40.13
2018,England,North East of England,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,,73.34
2018,England,North East of England,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,129.4
2018,England,North East of England,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,,238.61
2018,England,North East of England,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,420.36
2018,England,North East of England,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,684.5
2018,England,North East of England,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,,8.27
2018,England,North East of England,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,,30.62
2018,England,North East of England,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,,42.29
2018,England,North East of England,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,,80.71
2018,England,North East of England,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,120.13
2018,England,North East of England,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,228.76
2018,England,North East of England,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,299.34
2018,England,North East of England,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,523.09
2018,England,North East of England,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.1
2018,England,North East of England,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,,4.03
2018,England,North East of England,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,,6.31
2018,England,North East of England,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,,7.53
2018,England,North East of England,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,,12.15
2018,England,North East of England,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,,9.98
2018,England,North East of England,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,,5.91
2018,England,North East of England,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,7.55
2018,England,North East of England,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,,9.94
2018,England,North East of England,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,16.17
2018,England,North East of England,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,15.12
2018,England,North East of England,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,5.13
2018,England,North East of England,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,5.25
2018,England,North East of England,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,8.31
2018,England,North East of England,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,5.15
2018,England,North East of England,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,,6.01
2018,England,North East of England,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,,16.93
2018,England,North East of England,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,,37.74
2018,England,North East of England,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,,56.4
2018,England,North East of England,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,,89.41
2018,England,North East of England,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,,132.38
2018,England,North East of England,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,,202.93
2018,England,North East of England,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,,327.86
2018,England,North East of England,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,,9.78
2018,England,North East of England,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,,23.14
2018,England,North East of England,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,,53.03
2018,England,North East of England,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,,81.62
2018,England,North East of England,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,136.95
2018,England,North East of England,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,,184.48
2018,England,North East of England,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,,284.8
2018,England,North East of England,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,,481.07
2018,England,North East of England,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,,11.02
2018,England,North East of England,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,,23.19
2018,England,North East of England,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,,32.51
2018,England,North East of England,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,,44.15
2018,England,North East of England,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,,82.9
2018,England,North East of England,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,,124.73
2018,England,North East of England,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,,184.24
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,,2.51
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.8
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,,5.18
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,,15.78
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,,31.75
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,,69.87
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,,121.03
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,,3.86
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,,4.3
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,,7.1
2018,England,North East of England,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,,18.33
