Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2014,England and Wales,,Female,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4090233830487621
2015,England and Wales,,Female,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4741553712320453
2015,England and Wales,,Female,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.31610358082136353
2016,England and Wales,,Female,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5285871243727748
2016,England and Wales,,Female,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.22653733901690346
2017,England and Wales,,Female,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4846497574674142
2017,England and Wales,,Female,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2769427185528081
2013,England and Wales,,Female,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6963698241069306
2013,England and Wales,,Female,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2984442103315417
2013,England and Wales,,Female,75 to 79,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.2984442103315417
2014,England and Wales,,Female,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3898532884612198
2014,England and Wales,,Female,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.29238996634591485
2015,England and Wales,,Female,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5796216616207381
2015,England and Wales,,Female,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2898108308103691
2016,England and Wales,,Female,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5822958761806049
2016,England and Wales,,Female,75 to 79,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2911479380903024
2017,England and Wales,,Female,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.673307401379703
2017,England and Wales,,Female,75 to 79,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2885603148770156
2017,England and Wales,,Female,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2885603148770156
2013,England and Wales,,Female,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7517412206022199
2013,England and Wales,,Female,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.37587061030111
2014,England and Wales,,Female,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4991987859485526
2014,England and Wales,,Female,80 to 84,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.4991987859485526
2015,England and Wales,,Female,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4985075928937743
2015,England and Wales,,Female,80 to 84,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.3738806946703307
2016,England and Wales,,Female,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8650091443823835
2016,England and Wales,,Female,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4942909396470762
2017,England and Wales,,Female,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6098460870445517
2017,England and Wales,,Female,80 to 84,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.36590765222673105
2014,England and Wales,,Female,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,1.1247623939442792
2014,England and Wales,,Female,85 to 89,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5623811969721396
2015,England and Wales,,Female,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,1.112924766285799
2015,England and Wales,,Female,85 to 89,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.5564623831428995
2016,England and Wales,,Female,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9130502268929814
2013,England and Wales,,Female,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,1.7471317919748413
2013,England and Wales,,Female,90 and over,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.1647545279832274
2014,England and Wales,,Female,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8434215927173356
2015,England and Wales,,Female,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8441193021947102
2016,England and Wales,,Female,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8302889405513119
2017,England and Wales,,Female,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,1.378606779988144
2017,England and Wales,,Female,90 and over,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8271640679928864
2013,England,,,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3212197069016365
2013,England,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.09967522033871062
2013,England,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.013098302328836572
2013,England,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0950785397292353
2013,England,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.008775112431226577
2013,England,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.06898333249739591
2013,England,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.03560919957623165
2014,England,,,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.9991312170100608
2014,England,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1204335990095332
2014,England,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.025233019932329917
2014,England,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7443885931557989
2014,England,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.009475735477339748
2014,England,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0726654760271405
2014,England,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.025086340344679024
2015,England,,,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1653962702343066
2015,England,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.11090907184636148
2015,England,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.020789421281467626
2015,England,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.905650895329171
2015,England,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.01527880029447444
2015,England,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.06996194297282489
2015,England,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.04280613851000743
2016,England,,,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2082752296346009
2016,England,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.12684396242623844
2016,England,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.027401356818620708
2016,England,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9547749323567952
2016,England,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.008955150769039995
2016,England,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.05015896052583983
2016,England,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.03643941469518932
2017,England,,,,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3392681308804455
2017,England,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.13335727338892947
2017,England,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.033193749239642065
2017,England,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0459821710928632
2017,England,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.007284719873145455
2017,England,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.061883314136768265
2017,England,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.05569856843319577
2013,England,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",E92000001,0.1007931412283257
2014,England,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",E92000001,0.1345417424164706
2017,England,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",E92000001,0.0947556535960718
2013,England,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4608646065813924
2013,England,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.3072430710542616
2013,England,,,15 to 19,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.09217292131627848
2014,England,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.27855549784986106
2014,England,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.09285183261662036
2015,England,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4045698970743061
2015,England,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.18672456788044894
2016,England,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.31452376384297714
2016,England,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.18871425830578628
2017,England,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.2563502770185181
2017,England,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.16021892313657382
2013,England,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1099586040938605
2013,England,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9434648134797812
2013,England,,,20 to 24,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.08324689530703952
2014,England,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5822953917974544
2014,England,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4713819838360345
2015,England,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8908048616788832
2015,England,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7516166020415577
2016,England,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8146168098706837
2016,England,,,20 to 24,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.08427070446938108
2016,England,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5898949312856676
2017,England,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7373499811833957
2017,England,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.510473063896197
2017,England,,,20 to 24,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0850788439826995
2013,England,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.6823450370278716
2013,England,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.5466720501707851
2014,England,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.968163034352038
2014,England,,,25 to 29,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.08068025286266982
2014,England,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.8068025286266984
2015,England,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2506758971869905
2015,England,,,25 to 29,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.07983037641619088
2015,England,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0377948934104817
2016,England,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3904969242470393
2016,England,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.259317969129394
2017,England,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,1.043943769012826
2017,England,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9395493921115432
2013,England,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,2.1727174584637527
2013,England,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.0097636490789714
2014,England,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.456621409799124
2014,England,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.08092341165550689
2014,England,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.1599022337289322
2014,England,,,30 to 34,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.1078978822073425
2015,England,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.8776683007745651
2015,England,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.7703729693017327
2016,England,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,2.160217173833209
2016,England,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.08000804347530405
2016,England,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.8935236955821961
2016,England,,,30 to 34,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1066773913004054
2017,England,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,2.129131846489594
2017,England,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.13307074040559966
2017,England,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.8896045137595143
2013,England,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,3.50234211708864
2013,England,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.11872346159622507
2013,England,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.2945760592952458
2013,England,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0890425961971688
2014,England,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,2.2673707098107068
2014,England,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.08833911856405352
2014,England,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.0906924726826
2015,England,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,2.2760549226458244
2015,England,,,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.14405410902821675
2015,England,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.959135882783748
2015,England,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.08643246541693005
2016,England,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,2.361533321094593
2016,England,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.14056745958896388
2016,England,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.108511893834458
2017,England,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,3.513932054280368
2017,England,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.32943113008878444
2017,England,,,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.08235778252219611
2017,England,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.9374275766249944
2017,England,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.13726297087032685
2013,England,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,2.6913688592263685
2013,England,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2110877536648132
2013,England,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.3219652903129453
2013,England,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.07915790762430495
2014,England,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.8611405716776483
2014,England,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1348652588172209
2014,England,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.4565447952259856
2014,England,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1348652588172209
2015,England,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,2.7774309808401263
2015,England,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1099972665679258
2015,England,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.502437814420312
2015,England,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.16499589985188867
2016,England,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,2.9700735390208264
2016,England,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1131456586293648
2016,England,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.7720686364194376
2017,England,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,3.4274845922948987
2017,England,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.14523239797859738
2017,England,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.0498803575505447
2017,England,,,40 to 44,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.14523239797859738
2013,England,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,2.2670688633629954
2013,England,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1783087870060783
2013,England,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.8595059216348164
2013,England,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.12736341929005593
2014,England,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,1.837502038478824
2014,England,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.17864603151877456
2014,England,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.4546891137957356
2014,England,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.10208344658215687
2015,England,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,2.31400538906144
2015,England,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2056893679165724
2015,England,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.928337824217866
2015,England,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1028446839582862
2016,England,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,2.420759402525676
2016,England,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.07725827880401094
2016,England,,,45 to 49,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.07725827880401094
2016,England,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.085973527708296
2016,England,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.07725827880401094
2016,England,,,45 to 49,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.10301103840534792
2017,England,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,2.415516655636673
2017,England,,,45 to 49,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.07791989211731204
2017,England,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.1557836819122995
2017,England,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.07791989211731204
2013,England,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.8244578526739224
2013,England,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.16585980478853846
2013,England,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.492738243096846
2013,England,,,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.08292990239426921
2014,England,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1298559595059623
2014,England,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.18830932658432706
