Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2013,Scotland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,S92000003,1.5938843089843815
2014,Scotland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,S92000003,1.8875638286143521
2015,Scotland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,S92000003,1.5805670561981298
2016,Scotland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,S92000003,1.6145225453202852
2017,Scotland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,S92000003,1.1017994928332182
2000,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,172.83097131005877
2001,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,180.78512396694217
2002,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,85.8074480864939
2003,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,94.0572894399316
2004,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,110.57242493833459
2005,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,160.40523427606584
2006,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,134.1156747694887
2007,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,58.129878757681446
2008,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,123.61958134168452
2009,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,114.58503846783434
2010,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,130.0284437220642
2011,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,120.82158679017317
2012,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,120.4045593193129
2013,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,128.0
2014,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,119.48382985502627
2015,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,404.2485732403297
2016,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,252.14719092270113
2017,Scotland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,251.2365549187407
2000,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,134.39218081857055
2001,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,170.2541651465402
2002,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2003,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2004,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2005,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2006,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2007,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2008,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2009,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2010,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,79.47320617620345
2011,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,78.60752386299832
2012,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2013,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,122.49443207126949
2014,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,110.86474501108647
2015,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,385.8024691358024
2016,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,219.03405979629832
2017,Scotland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,207.10704163941574
2000,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,296.0526315789474
2001,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,229.58346999016072
2002,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2003,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2004,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2005,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2006,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2007,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2008,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2009,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2010,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,281.5139192993432
2011,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,248.52438645542094
2012,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,
2013,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,154.46400988569664
2014,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,153.84615384615384
2015,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,490.19607843137254
2016,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,365.6307129798903
2017,Scotland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,S92000003,395.13677811550156
2000,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,2.1211169923288287
2001,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,2.282157927752131
2002,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,2.563991783920501
2003,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.208453852142339
2004,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,4.06348205007095
2005,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,4.283058103485889
2006,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.3673911406130883
2007,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,4.134603705158838
2008,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.8332508365332787
2009,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.753357495572211
2010,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.712308888977863
2011,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,4.1876483286265715
2012,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.8111362556279222
2013,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.5514860857574466
2014,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.5765214943204073
2015,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,4.263922325040702
2016,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.8225916300760754
2017,Scotland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.0165764647458366
2000,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.4512216685591572
2001,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.6615392344572983
2002,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,3.8713948167553967
2003,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,5.482498081125672
2004,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.030445641314287
2005,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.577932723113284
2006,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.154165616551104
2007,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.221801872770943
2008,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.673656154285044
2009,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.793411536686059
2010,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.546775286207938
2011,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.256493251259706
2012,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.196610597431252
2013,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.56960739385277
2014,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.385058962028853
2015,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,7.502074978674657
2016,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,6.388662568983753
2017,Scotland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,5.141101655670203
2000,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.921161615502536
2001,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.036522046248078
2002,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.382082983333615
2003,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.1517154802077694
2004,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.378241547550865
2005,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.2961545382182602
2006,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.8358453017515518
2007,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.3220413375885438
2008,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.2399283997709514
2009,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.9724522965396034
2010,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.1162512413644012
2011,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.3688327149539055
2012,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.7011903259354064
2013,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.773668167091693
2014,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,0.9910824602630993
2015,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.2794067062113001
2016,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.4544571293306916
2017,Scotland,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,S92000003,1.051715765473187
2000,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,74.0439964649963
2001,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,83.57809776249492
2002,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,121.74162131194501
2003,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,178.94209433827214
2004,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,247.35990866711063
2005,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,227.17591935254865
2006,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,233.23752532629695
2007,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,226.88997005988026
2008,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,192.91558200074377
2009,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,173.3542899408284
2010,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,167.75824428358038
2011,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,100.39702459727101
2012,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,122.89485662266726
2013,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,104.41256582531325
2014,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,99.50023744374845
2015,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,81.02450991424905
2016,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,60.41214507864766
2017,Scotland,,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,51.27176263403108
2000,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,64.73781186195907
2001,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,59.71337579617834
2002,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,59.66587112171838
2003,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,139.08205841446454
2004,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,143.5430381626491
2005,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,132.84786459358395
2006,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,195.7138663274293
2007,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,203.73514431239389
2008,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,168.5122773230621
2009,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,157.8418711436361
2010,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,114.05759908753922
2011,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,70.67470787787411
2012,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,98.67493656611221
2013,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,112.36481108666135
2014,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,88.61526981017677
2015,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,74.2252737056968
2016,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,69.13716814159292
2017,Scotland,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,55.040821942941015
2000,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,82.61807499885253
2001,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,105.58692558417114
2002,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,179.0469194747957
2003,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,215.7744927003948
2004,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,343.3751487958978
2005,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,314.5657624800547
2006,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,268.0599727396638
2007,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,248.44159363989522
2008,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,215.6721782890007
2009,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,187.8522229179712
2010,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,218.02972323573906
2011,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,128.30155289120913
2012,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,145.63749503508538
2013,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,96.92483919288043
2014,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,109.74057328475483
2015,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,87.42787200559538
2016,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,52.178450300026086
2017,Scotland,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,S92000003,47.70578541070344
2000,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.7200631607192614
2001,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.6458371703699224
2002,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.942307508084503
2003,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.9145991059055643
2004,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.0575879938676325
2005,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.973988560974961
2006,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.4259214353370835
2007,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.388685556559743
2008,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.792014982813191
2009,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.034762898865105
2010,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.377100306855376
2011,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.124425623694822
2012,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.03374422223068
2013,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.379687076224722
2014,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.983112745129747
2015,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.84043166275476
2016,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.143712959542585
2017,Wales,,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.327824290877442
2000,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.6276337589863297
2001,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.11735600434736
2002,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.462019176760101
2003,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.837339211051006
2004,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.769574323586923
2005,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.871159139495288
2006,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.594946622150777
2007,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.239503995478486
2008,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.029900736449698
2009,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.594861840725665
2010,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.358447682469928
2011,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.178583891390684
2012,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.828061586716259
2013,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,7.39163174890627
2014,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,8.939634460976194
2015,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,9.701349208586219
2016,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,6.714305643015361
2017,Wales,Male,,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.3889105310998575
2000,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.8673842825964682
2001,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.2653498592464776
2002,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.4543670154300083
2003,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.0437029425329034
2004,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.4360680281872824
2005,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.168835282875271
2006,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.3137029348866145
2007,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.666208859096715
2008,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.651195753948342
2009,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5789413961357144
2010,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.508880794710507
2011,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1424699685688875
2012,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.3015975004651144
2013,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.467599549510747
2014,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.1195864828954347
2015,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.0972021416882476
2016,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.6464949921221548
2017,Wales,Female,,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.3249503932263489
2000,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3620020887520521
2001,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.093527592434976
2002,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.371815631500964
2004,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747416624664372
2005,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1446602552973923
2007,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19190395590814707
2008,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.38455844038478915
2009,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.1580641799168512
2010,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19281122624083666
2013,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19277294238980613
2014,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3852896414879886
2015,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.19205727916293755
2016,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.18988519541085458
2000,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7054673721340388
2001,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.775460998448247
2002,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3620538591320845
2004,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.36515674353216115
2005,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3725879587023506
2007,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2008,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3747437689479818
2009,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.7518655664367212
2010,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2013,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.37578727433974174
2014,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2015,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2016,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3708428516331919
2000,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2001,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3744392771824193
2002,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2003,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.38211838791894503
2004,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3848433302802429
2005,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2006,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.9548049104699352
2007,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.394018794696507
2008,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3949010377999273
2009,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,1.5866656617784143
2010,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2011,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2012,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.3958577445609146
2013,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2014,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.791195575634341
2015,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.39418342931699835
2016,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2017,Wales,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,W92000004,0.0
2000,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.840917161696482
2001,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.5291626504500506
2002,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,2.469149350613721
2003,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.4724448148385583
2004,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,4.183094025495958
2005,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,3.62363854723154
2006,Wales,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,W92000004,5.600116075133194
