Year,Series,Country,Ethnicity,Sex,Type (wasted or overweight),BMI Classifications,IMD Deciles (England),IMD Quintiles,Urban or rural,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013/14,BMI classifications,England,,,,Overweight,3,,,Undefined,Units,Percentage (%),E92000001,13.5461
2013/14,BMI classifications,England,,,,Underweight,3,,,Undefined,Units,Percentage (%),E92000001,0.9955999999999999
2013/14,BMI classifications,England,,,,Obese,4,,,Undefined,Units,Percentage (%),E92000001,10.2357
2013/14,BMI classifications,England,,,,Overweight,4,,,Undefined,Units,Percentage (%),E92000001,13.295599999999999
2013/14,BMI classifications,England,,,,Underweight,4,,,Undefined,Units,Percentage (%),E92000001,0.9794
2013/14,BMI classifications,England,,,,Obese,5,,,Undefined,Units,Percentage (%),E92000001,9.4634
2013/14,BMI classifications,England,,,,Overweight,5,,,Undefined,Units,Percentage (%),E92000001,13.3592
2013/14,BMI classifications,England,,,,Underweight,5,,,Undefined,Units,Percentage (%),E92000001,0.9288
2013/14,BMI classifications,England,,,,Obese,6,,,Undefined,Units,Percentage (%),E92000001,8.9477
2013/14,BMI classifications,England,,,,Overweight,6,,,Undefined,Units,Percentage (%),E92000001,12.7722
2013/14,BMI classifications,England,,,,Underweight,6,,,Undefined,Units,Percentage (%),E92000001,0.8773
2013/14,BMI classifications,England,,,,Obese,7,,,Undefined,Units,Percentage (%),E92000001,8.5108
2013/14,BMI classifications,England,,,,Overweight,7,,,Undefined,Units,Percentage (%),E92000001,13.2637
2013/14,BMI classifications,England,,,,Underweight,7,,,Undefined,Units,Percentage (%),E92000001,0.8508999999999999
2013/14,BMI classifications,England,,,,Obese,8,,,Undefined,Units,Percentage (%),E92000001,7.872499999999999
2013/14,BMI classifications,England,,,,Overweight,8,,,Undefined,Units,Percentage (%),E92000001,12.7936
2013/14,BMI classifications,England,,,,Underweight,8,,,Undefined,Units,Percentage (%),E92000001,0.699
2013/14,BMI classifications,England,,,,Obese,9,,,Undefined,Units,Percentage (%),E92000001,7.545300000000001
2013/14,BMI classifications,England,,,,Overweight,9,,,Undefined,Units,Percentage (%),E92000001,12.5139
2013/14,BMI classifications,England,,,,Underweight,9,,,Undefined,Units,Percentage (%),E92000001,0.7491
2013/14,BMI classifications,England,,,,Obese,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,6.6384
2013/14,BMI classifications,England,,,,Overweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,11.9163
2013/14,BMI classifications,England,,,,Underweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,0.7676
2014/15,BMI classifications,England,Any other ethnic group,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,11.0115358947469
2014/15,BMI classifications,England,Any other ethnic group,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.1937267613691
2014/15,BMI classifications,England,Any other ethnic group,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.15358947468777
2014/15,BMI classifications,England,Asian,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,10.0118471906621
2014/15,BMI classifications,England,Asian,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,8.69700324341121
2014/15,BMI classifications,England,Asian,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,3.60465342111907
2014/15,BMI classifications,England,Black,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,14.6628450746719
2014/15,BMI classifications,England,Black,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,14.6213606878866
2014/15,BMI classifications,England,Black,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.10122190375622
2014/15,BMI classifications,England,Chinese,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,7.6
2014/15,BMI classifications,England,Chinese,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,9.73333333333333
2014/15,BMI classifications,England,Chinese,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.888888888888889
2014/15,BMI classifications,England,Mixed,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.90464927193436
2014/15,BMI classifications,England,Mixed,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.4916845295292
2014/15,BMI classifications,England,Mixed,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.0274225737305
2014/15,BMI classifications,England,Not stated,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,8.78362801255564
2014/15,BMI classifications,England,Not stated,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.5104186986824
2014/15,BMI classifications,England,Not stated,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.00551526006845
2014/15,BMI classifications,England,White,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,8.549792662134
2014/15,BMI classifications,England,White,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.379870334898
2014/15,BMI classifications,England,White,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.574915275643589
2014/15,BMI classifications,England,,Female,,Obese,,,,Undefined,Units,Percentage (%),E92000001,8.66838335504308
2014/15,BMI classifications,England,,Female,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.4987861517494
2014/15,BMI classifications,England,,Female,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.700850865766801
2014/15,BMI classifications,England,,Male,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.47503036868708
2014/15,BMI classifications,England,,Male,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.0984394180751
2014/15,BMI classifications,England,,Male,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.21570902470841
2014/15,BMI classifications,England,,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.0805324284844
2014/15,BMI classifications,England,,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.8051736222561
2014/15,BMI classifications,England,,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.963913034934069
2014/15,BMI classifications,England,,,,Obese,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,12.025754143317
2014/15,BMI classifications,England,,,,Overweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,13.5137713127459
2014/15,BMI classifications,England,,,,Underweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,1.19470609276261
2014/15,BMI classifications,England,,,,Obese,2,,,Undefined,Units,Percentage (%),E92000001,11.22470884989
2014/15,BMI classifications,England,,,,Overweight,2,,,Undefined,Units,Percentage (%),E92000001,13.2345838029303
2014/15,BMI classifications,England,,,,Underweight,2,,,Undefined,Units,Percentage (%),E92000001,1.21558525197231
2014/15,BMI classifications,England,,,,Obese,3,,,Undefined,Units,Percentage (%),E92000001,10.3088215746799
2014/15,BMI classifications,England,,,,Overweight,3,,,Undefined,Units,Percentage (%),E92000001,13.2951306325599
2014/15,BMI classifications,England,,,,Underweight,3,,,Undefined,Units,Percentage (%),E92000001,1.1017737671506
2014/15,BMI classifications,England,,,,Obese,4,,,Undefined,Units,Percentage (%),E92000001,9.73863988391241
2014/15,BMI classifications,England,,,,Overweight,4,,,Undefined,Units,Percentage (%),E92000001,13.0777884662417
2014/15,BMI classifications,England,,,,Underweight,4,,,Undefined,Units,Percentage (%),E92000001,0.979896629872988
2014/15,BMI classifications,England,,,,Obese,5,,,Undefined,Units,Percentage (%),E92000001,9.03196726995354
2014/15,BMI classifications,England,,,,Overweight,5,,,Undefined,Units,Percentage (%),E92000001,13.052146175716
2014/15,BMI classifications,England,,,,Underweight,5,,,Undefined,Units,Percentage (%),E92000001,0.849455654947646
2014/15,BMI classifications,England,,,,Obese,6,,,Undefined,Units,Percentage (%),E92000001,8.29532391441391
2014/15,BMI classifications,England,,,,Overweight,6,,,Undefined,Units,Percentage (%),E92000001,12.7359365149998
2014/15,BMI classifications,England,,,,Underweight,6,,,Undefined,Units,Percentage (%),E92000001,0.895538992101457
2014/15,BMI classifications,England,,,,Obese,7,,,Undefined,Units,Percentage (%),E92000001,7.61664961838067
2014/15,BMI classifications,England,,,,Overweight,7,,,Undefined,Units,Percentage (%),E92000001,12.6445825792745
2014/15,BMI classifications,England,,,,Underweight,7,,,Undefined,Units,Percentage (%),E92000001,0.853725706192462
2014/15,BMI classifications,England,,,,Obese,8,,,Undefined,Units,Percentage (%),E92000001,7.04550749398152
2014/15,BMI classifications,England,,,,Overweight,8,,,Undefined,Units,Percentage (%),E92000001,12.2388755144832
2014/15,BMI classifications,England,,,,Underweight,8,,,Undefined,Units,Percentage (%),E92000001,0.759105381688281
2014/15,BMI classifications,England,,,,Obese,9,,,Undefined,Units,Percentage (%),E92000001,6.75955563923931
2014/15,BMI classifications,England,,,,Overweight,9,,,Undefined,Units,Percentage (%),E92000001,12.1238938053097
2014/15,BMI classifications,England,,,,Underweight,9,,,Undefined,Units,Percentage (%),E92000001,0.751270947090943
2014/15,BMI classifications,England,,,,Obese,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,5.71818315882613
2014/15,BMI classifications,England,,,,Overweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,11.3810647397139
2014/15,BMI classifications,England,,,,Underweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,0.768691933343165
2015/16,BMI classifications,England,Any other ethnic group,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,11.18603362276
2015/16,BMI classifications,England,Any other ethnic group,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.6270090522815
2015/16,BMI classifications,England,Any other ethnic group,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.988361352300018
2015/16,BMI classifications,England,Asian,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.59536291811268
2015/16,BMI classifications,England,Asian,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,8.58561618548328
2015/16,BMI classifications,England,Asian,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,3.53872849442516
2015/16,BMI classifications,England,Black,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,15.2044779529358
2015/16,BMI classifications,England,Black,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,14.2829944406367
2015/16,BMI classifications,England,Black,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.970984692711903
2015/16,BMI classifications,England,Chinese,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,7.29987557030278
2015/16,BMI classifications,England,Chinese,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,9.78846951472418
2015/16,BMI classifications,England,Chinese,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.995437577768561
2015/16,BMI classifications,England,Mixed,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.74573343467146
2015/16,BMI classifications,England,Mixed,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.2849443791888
2015/16,BMI classifications,England,Mixed,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.988046707662544
2015/16,BMI classifications,England,Not stated,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.33472449942863
2015/16,BMI classifications,England,Not stated,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.6347692154817
2015/16,BMI classifications,England,Not stated,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.06523575296865
2015/16,BMI classifications,England,White,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,8.81603883862175
2015/16,BMI classifications,England,White,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.4094718882594
2015/16,BMI classifications,England,White,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.593671811656561
2015/16,BMI classifications,England,,Female,,Obese,,,,Undefined,Units,Percentage (%),E92000001,8.97122812523497
2015/16,BMI classifications,England,,Female,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.5539002710133
2015/16,BMI classifications,England,,Female,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.709734576921694
2015/16,BMI classifications,England,,Male,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.6413377285662
2015/16,BMI classifications,England,,Male,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.0827048839051
2015/16,BMI classifications,England,,Male,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.21369784965424
2015/16,BMI classifications,England,,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.31354205646335
2015/16,BMI classifications,England,,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.824030985438
2015/16,BMI classifications,England,,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.967175521248117
2015/16,BMI classifications,England,,,,Obese,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,12.5323012254367
2015/16,BMI classifications,England,,,,Overweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,13.6853831930264
2015/16,BMI classifications,England,,,,Underweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,0.978511789229479
2015/16,BMI classifications,England,,,,Obese,2,,,Undefined,Units,Percentage (%),E92000001,11.6635121470611
2015/16,BMI classifications,England,,,,Overweight,2,,,Undefined,Units,Percentage (%),E92000001,13.2191656511706
2015/16,BMI classifications,England,,,,Underweight,2,,,Undefined,Units,Percentage (%),E92000001,1.20952059944515
2015/16,BMI classifications,England,,,,Obese,3,,,Undefined,Units,Percentage (%),E92000001,10.8610368476113
2015/16,BMI classifications,England,,,,Overweight,3,,,Undefined,Units,Percentage (%),E92000001,13.1756364059049
2015/16,BMI classifications,England,,,,Underweight,3,,,Undefined,Units,Percentage (%),E92000001,1.15366732535162
2015/16,BMI classifications,England,,,,Obese,4,,,Undefined,Units,Percentage (%),E92000001,9.82367359848185
2015/16,BMI classifications,England,,,,Overweight,4,,,Undefined,Units,Percentage (%),E92000001,13.0829445718352
2015/16,BMI classifications,England,,,,Underweight,4,,,Undefined,Units,Percentage (%),E92000001,1.01842334150391
2015/16,BMI classifications,England,,,,Obese,5,,,Undefined,Units,Percentage (%),E92000001,9.22326751438713
2015/16,BMI classifications,England,,,,Overweight,5,,,Undefined,Units,Percentage (%),E92000001,12.9932113442917
2015/16,BMI classifications,England,,,,Underweight,5,,,Undefined,Units,Percentage (%),E92000001,1.00451428374513
2015/16,BMI classifications,England,,,,Obese,6,,,Undefined,Units,Percentage (%),E92000001,8.40745031637109
2015/16,BMI classifications,England,,,,Overweight,6,,,Undefined,Units,Percentage (%),E92000001,12.6976205329293
2015/16,BMI classifications,England,,,,Underweight,6,,,Undefined,Units,Percentage (%),E92000001,0.860885839051778
2015/16,BMI classifications,England,,,,Obese,7,,,Undefined,Units,Percentage (%),E92000001,7.66338978590628
2015/16,BMI classifications,England,,,,Overweight,7,,,Undefined,Units,Percentage (%),E92000001,12.6520178192139
2015/16,BMI classifications,England,,,,Underweight,7,,,Undefined,Units,Percentage (%),E92000001,0.887201368395331
2015/16,BMI classifications,England,,,,Obese,8,,,Undefined,Units,Percentage (%),E92000001,7.12250181601445
2015/16,BMI classifications,England,,,,Overweight,8,,,Undefined,Units,Percentage (%),E92000001,12.5630948611447
2015/16,BMI classifications,England,,,,Underweight,8,,,Undefined,Units,Percentage (%),E92000001,0.854923727392948
2015/16,BMI classifications,England,,,,Obese,9,,,Undefined,Units,Percentage (%),E92000001,6.78115947481284
2015/16,BMI classifications,England,,,,Overweight,9,,,Undefined,Units,Percentage (%),E92000001,11.9427410556412
2015/16,BMI classifications,England,,,,Underweight,9,,,Undefined,Units,Percentage (%),E92000001,0.761822354313231
2015/16,BMI classifications,England,,,,Obese,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,5.46230334016278
2015/16,BMI classifications,England,,,,Overweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,11.323095430537
2015/16,BMI classifications,England,,,,Underweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,0.759384222101088
2016/17,BMI classifications,England,Any other ethnic group,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,10.371741229481815
2016/17,BMI classifications,England,Any other ethnic group,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.479884132603798
2016/17,BMI classifications,England,Any other ethnic group,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.1425812681042806
2016/17,BMI classifications,England,Asian,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.91173664122137
2016/17,BMI classifications,England,Asian,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,8.80759269356598
2016/17,BMI classifications,England,Asian,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,3.59528353326063
2016/17,BMI classifications,England,Black,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,14.7595782977629
2016/17,BMI classifications,England,Black,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,14.5795834404731
2016/17,BMI classifications,England,Black,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.06527568600081
2016/17,BMI classifications,England,Chinese,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,5.762473647224175
2016/17,BMI classifications,England,Chinese,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,10.014054813773717
2016/17,BMI classifications,England,Chinese,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.1243851018973998
2016/17,BMI classifications,England,Mixed,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,10.2401506827814
2016/17,BMI classifications,England,Mixed,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.0012556898446
2016/17,BMI classifications,England,Mixed,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.02966567257887
2016/17,BMI classifications,England,Not stated,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.964741798168294
2016/17,BMI classifications,England,Not stated,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.279872726490948
2016/17,BMI classifications,England,Not stated,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.8932794427484199
2016/17,BMI classifications,England,White,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.09566541281606
2016/17,BMI classifications,England,White,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.5797724223947
2016/17,BMI classifications,England,White,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.56658839398846
2016/17,BMI classifications,England,,Female,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.19872346365995
2016/17,BMI classifications,England,,Female,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.8835371614273
2016/17,BMI classifications,England,,Female,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.6820963505735
2016/17,BMI classifications,England,,Male,,Obese,,,,Undefined,Units,Percentage (%),E92000001,10.0106429989606
2016/17,BMI classifications,England,,Male,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.142858921136
2016/17,BMI classifications,England,,Male,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.21896569966826
2016/17,BMI classifications,England,,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.61327318748123
2016/17,BMI classifications,England,,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.0159416167879
2016/17,BMI classifications,England,,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.956211001987737
2016/17,BMI classifications,England,,,,Obese,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,12.6596405642359
2016/17,BMI classifications,England,,,,Overweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,14.1783832293992
2016/17,BMI classifications,England,,,,Underweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,1.10454012011874
2016/17,BMI classifications,England,,,,Obese,2,,,Undefined,Units,Percentage (%),E92000001,12.1551981515376
2016/17,BMI classifications,England,,,,Overweight,2,,,Undefined,Units,Percentage (%),E92000001,13.5843815309527
2016/17,BMI classifications,England,,,,Underweight,2,,,Undefined,Units,Percentage (%),E92000001,1.19682749847476
2016/17,BMI classifications,England,,,,Obese,3,,,Undefined,Units,Percentage (%),E92000001,11.1792764575731
2016/17,BMI classifications,England,,,,Overweight,3,,,Undefined,Units,Percentage (%),E92000001,13.376052412287
2016/17,BMI classifications,England,,,,Underweight,3,,,Undefined,Units,Percentage (%),E92000001,1.12927789431338
2016/17,BMI classifications,England,,,,Obese,4,,,Undefined,Units,Percentage (%),E92000001,10.1162499216645
2016/17,BMI classifications,England,,,,Overweight,4,,,Undefined,Units,Percentage (%),E92000001,13.2888387541518
2016/17,BMI classifications,England,,,,Underweight,4,,,Undefined,Units,Percentage (%),E92000001,1.05439618975998
2016/17,BMI classifications,England,,,,Obese,5,,,Undefined,Units,Percentage (%),E92000001,9.40589832476648
2016/17,BMI classifications,England,,,,Overweight,5,,,Undefined,Units,Percentage (%),E92000001,12.8178418347308
2016/17,BMI classifications,England,,,,Underweight,5,,,Undefined,Units,Percentage (%),E92000001,0.908485459109616
2016/17,BMI classifications,England,,,,Obese,6,,,Undefined,Units,Percentage (%),E92000001,8.94035634034572
2016/17,BMI classifications,England,,,,Overweight,6,,,Undefined,Units,Percentage (%),E92000001,12.8806242148658
2016/17,BMI classifications,England,,,,Underweight,6,,,Undefined,Units,Percentage (%),E92000001,0.884658256515508
2016/17,BMI classifications,England,,,,Obese,7,,,Undefined,Units,Percentage (%),E92000001,8.18799168769482
2016/17,BMI classifications,England,,,,Overweight,7,,,Undefined,Units,Percentage (%),E92000001,12.8989164316461
2016/17,BMI classifications,England,,,,Underweight,7,,,Undefined,Units,Percentage (%),E92000001,0.7644352085498
2016/17,BMI classifications,England,,,,Obese,8,,,Undefined,Units,Percentage (%),E92000001,7.34283042736923
2016/17,BMI classifications,England,,,,Overweight,8,,,Undefined,Units,Percentage (%),E92000001,12.234383880608
2016/17,BMI classifications,England,,,,Underweight,8,,,Undefined,Units,Percentage (%),E92000001,0.793869057440918
2016/17,BMI classifications,England,,,,Obese,9,,,Undefined,Units,Percentage (%),E92000001,6.89591043499284
2016/17,BMI classifications,England,,,,Overweight,9,,,Undefined,Units,Percentage (%),E92000001,12.2965910992914
2016/17,BMI classifications,England,,,,Underweight,9,,,Undefined,Units,Percentage (%),E92000001,0.721578546056424
2016/17,BMI classifications,England,,,,Obese,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,5.82407910260492
2016/17,BMI classifications,England,,,,Overweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,11.498342665593
2016/17,BMI classifications,England,,,,Underweight,10 (Least deprived),,,Undefined,Units,Percentage (%),E92000001,0.754695780819866
2017/18,BMI classifications,England,Any other ethnic group,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,10.3789720046809
2017/18,BMI classifications,England,Any other ethnic group,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.0974885228193
2017/18,BMI classifications,England,Any other ethnic group,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.27824286614457
2017/18,BMI classifications,England,Asian,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.89487337019592
2017/18,BMI classifications,England,Asian,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,8.58420369991126
2017/18,BMI classifications,England,Asian,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,3.57703597515189
2017/18,BMI classifications,England,Black,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,14.7888138862102
2017/18,BMI classifications,England,Black,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,14.480231436837
2017/18,BMI classifications,England,Black,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.13789778206365
2017/18,BMI classifications,England,Chinese,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,7.47800586510264
2017/18,BMI classifications,England,Chinese,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,10.791788856305
2017/18,BMI classifications,England,Chinese,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.821114369501466
2017/18,BMI classifications,England,Mixed,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.77875078780642
2017/18,BMI classifications,England,Mixed,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,11.7059740604372
2017/18,BMI classifications,England,Mixed,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.12780707864796
2017/18,BMI classifications,England,Not stated,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.61455127279192
2017/18,BMI classifications,England,Not stated,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.2601473349704
2017/18,BMI classifications,England,Not stated,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.928899209991222
2017/18,BMI classifications,England,White,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.08756316310074
2017/18,BMI classifications,England,White,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.3725581407237
2017/18,BMI classifications,England,White,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.578659625967095
2017/18,BMI classifications,England,,Female,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.10653438065334
2017/18,BMI classifications,England,,Female,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.6751803216195
2017/18,BMI classifications,England,,Female,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.689184715548288
2017/18,BMI classifications,England,,Male,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.94360697012711
2017/18,BMI classifications,England,,Male,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,13.0015479180181
2017/18,BMI classifications,England,,Male,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,1.26531057915256
2017/18,BMI classifications,England,,,,Obese,,,,Undefined,Units,Percentage (%),E92000001,9.53352936840122
2017/18,BMI classifications,England,,,,Overweight,,,,Undefined,Units,Percentage (%),E92000001,12.8416620934252
2017/18,BMI classifications,England,,,,Underweight,,,,Undefined,Units,Percentage (%),E92000001,0.983069450473842
2017/18,BMI classifications,England,,,,Obese,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,12.7980204289852
2017/18,BMI classifications,England,,,,Overweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,13.6904692099307
2017/18,BMI classifications,England,,,,Underweight,1 (Most deprived),,,Undefined,Units,Percentage (%),E92000001,1.09298589203832
2017/18,BMI classifications,England,,,,Obese,2,,,Undefined,Units,Percentage (%),E92000001,11.9569714522135
2017/18,BMI classifications,England,,,,Overweight,2,,,Undefined,Units,Percentage (%),E92000001,13.5398454495709
2017/18,BMI classifications,England,,,,Underweight,2,,,Undefined,Units,Percentage (%),E92000001,1.19983450558544
2017/18,BMI classifications,England,,,,Obese,3,,,Undefined,Units,Percentage (%),E92000001,10.9811287269285
2017/18,BMI classifications,England,,,,Overweight,3,,,Undefined,Units,Percentage (%),E92000001,13.1862281116895
2017/18,BMI classifications,England,,,,Underweight,3,,,Undefined,Units,Percentage (%),E92000001,1.15357311878845
2017/18,BMI classifications,England,,,,Obese,4,,,Undefined,Units,Percentage (%),E92000001,10.1238129193271
2017/18,BMI classifications,England,,,,Overweight,4,,,Undefined,Units,Percentage (%),E92000001,13.032768288335
2017/18,BMI classifications,England,,,,Underweight,4,,,Undefined,Units,Percentage (%),E92000001,1.06148510679675
2017/18,BMI classifications,England,,,,Obese,5,,,Undefined,Units,Percentage (%),E92000001,9.40306391970417
2017/18,BMI classifications,England,,,,Overweight,5,,,Undefined,Units,Percentage (%),E92000001,12.9547455537947
2017/18,BMI classifications,England,,,,Underweight,5,,,Undefined,Units,Percentage (%),E92000001,0.935023771790808
2017/18,BMI classifications,England,,,,Obese,6,,,Undefined,Units,Percentage (%),E92000001,8.5224398352244
2017/18,BMI classifications,England,,,,Overweight,6,,,Undefined,Units,Percentage (%),E92000001,12.9417503794175
2017/18,BMI classifications,England,,,,Underweight,6,,,Undefined,Units,Percentage (%),E92000001,0.90337500903375
2017/18,BMI classifications,England,,,,Obese,7,,,Undefined,Units,Percentage (%),E92000001,7.78699542958098
